		B-Baseline
525.243	105.778	35.57392394346532
526.997	105.374	35.16992394346531
528.75	106.0	35.79592394346531
530.502	106.02	35.81592394346531
532.255	106.626	36.421923943465316
534.006	107.939	37.734923943465304
535.758	108.525	38.32092394346532
537.508	109.394	39.18992394346532
539.26	111.535	41.33092394346531
541.009	110.384	40.17992394346531
542.758	112.404	42.19992394346531
544.507	113.859	43.654923943465306
546.255	117.576	47.371923943465305
548.003	121.434	51.22992394346531
549.751	125.798	55.59392394346531
551.498	132.566	62.361923943465314
553.245	141.515	71.3109239434653
554.992	147.697	77.49292394346531
556.738	155.354	85.14992394346532
558.482	169.717	99.51292394346532
560.228	182.869	112.66492394346531
561.971	194.849	124.6449239434653
563.716	209.838	139.6339239434653
565.459	220.444	150.2399239434653
567.201	234.485	164.28092394346533
568.945	248.566	178.3619239434653
570.687	266.384	196.17992394346533
572.428	283.232	213.02792394346534
574.169	294.99	224.78592394346532
575.91	296.424	226.2199239434653
577.65	289.96	219.7559239434653
579.39	269.717	199.5129239434653
581.13	244.646	174.4419239434653
582.867	217.414	147.2099239434653
584.606	198.869	128.6649239434653
586.345	184.747	114.54292394346533
588.081	169.677	99.4729239434653
589.819	160.788	90.58392394346532
591.555	152.566	82.36192394346531
593.29	144.0	73.79592394346531
595.027	134.586	64.38192394346532
596.762	130.929	60.72492394346531
598.496	125.636	55.43192394346531
600.23	121.313	51.108923943465314
601.964	118.465	48.260923943465315
603.697	116.202	45.99792394346531
605.43	114.384	44.17992394346531
607.163	114.727	44.522923943465315
608.895	121.535	51.33092394346531
610.625	127.091	56.886923943465305
612.357	131.394	61.18992394346532
614.088	138.99	68.78592394346532
615.817	136.263	66.05892394346532
617.548	135.919	65.71492394346532
619.276	127.091	56.886923943465305
621.004	117.414	47.20992394346531
622.732	108.949	38.74492394346531
624.461	100.909	30.704923943465317
626.188	95.8182	25.614123943465316
627.915	93.2929	23.088823943465314
629.641	91.9798	21.77572394346531
631.367	92.8081	22.604023943465307
633.093	93.4343	23.230223943465305
634.817	95.5152	25.311123943465304
636.542	99.1111	28.907023943465305
638.266	97.1717	26.967623943465313
639.989	97.6364	27.432323943465306
641.713	95.899	25.694923943465312
643.435	94.5657	24.361623943465318
645.158	93.0909	22.886823943465316
646.879	91.2323	21.028223943465306
648.6	93.1717	22.967623943465313
650.32	93.2929	23.088823943465314
652.04	96.8485	26.644423943465313
653.76	98.9899	28.785823943465317
655.48	102.202	31.99792394346531
657.199	105.778	35.57392394346532
658.917	104.768	34.56392394346531
660.636	103.859	33.654923943465306
662.354	100.202	29.99792394346531
664.07	94.8283	24.62422394346531
665.787	91.5556	21.35152394346531
667.503	86.7475	16.543423943465314
669.219	86.505	16.300923943465307
670.934	83.697	13.492923943465314
672.65	81.7374	11.533323943465305
674.364	80.7475	10.543423943465314
676.078	79.8182	9.614123943465316
677.791	78.8283	8.62422394346531
679.504	76.9293	6.725223943465309
681.216	78.6666	8.462523943465314
682.929	76.3232	6.119123943465311
684.641	76.4849	6.2808239434653075
686.352	75.9596	5.755523943465306
688.061	76.404	6.199923943465308
689.772	75.9798	5.775723943465309
691.483	75.798	5.593923943465313
693.191	75.2727	5.068623943465312
694.899	74.8889	4.684823943465318
696.609	76.4242	6.22012394346531
698.316	75.2323	5.028223943465306
700.023	74.7879	4.583823943465305
701.732	75.8384	5.634323943465304
703.438	76.202	5.9979239434653095
705.144	76.1818	5.977723943465307
706.85	76.303	6.098923943465309
708.554	74.8081	4.604023943465307
710.259	76.8889	6.684823943465318
711.964	76.6869	6.482823943465306
713.668	76.0202	5.816123943465314
715.37	77.394	7.189923943465317
717.074	76.5657	6.361623943465318
718.775	76.5656	6.361523943465315
720.479	77.4546	7.250523943465311
722.179	78.2626	8.058523943465318
723.88	79.5556	9.35152394346531
725.582	78.202	7.9979239434653095
727.282	78.4243	8.220223943465314
728.982	79.8384	9.634323943465304
730.681	78.3434	8.139323943465314
732.38	79.3939	9.189823943465314
734.076	76.8889	6.684823943465318
735.775	78.6666	8.462523943465314
737.473	78.6465	8.442423943465315
739.17	76.8687	6.664623943465315
740.866	76.1818	5.977723943465307
742.563	75.3939	5.1898239434653135
744.257	77.8586	7.654523943465307
745.954	75.3939	5.1898239434653135
747.648	77.0505	6.846423943465311
749.342	77.0909	6.886823943465316
751.035	74.7677	4.563623943465316
752.728	75.6565	5.4524239434653055
754.421	74.6061	4.402023943465309
756.113	74.4647	4.260623943465305
757.806	75.2929	5.088823943465314
759.497	75.9798	5.775723943465309
761.189	73.4747	3.27062394346531
762.878	74.2626	4.0585239434653175
764.569	76.2424	6.038323943465315
766.258	74.5253	4.321223943465313
767.948	74.6061	4.402023943465309
769.636	75.4545	5.250423943465307
771.326	76.1818	5.977723943465307
773.013	76.202	5.9979239434653095
774.7	77.5555	7.351423943465306
776.387	77.596	7.391923943465315
778.073	78.7475	8.543423943465314
779.759	77.9192	7.715123943465315
781.445	77.1919	6.987823943465315
783.13	76.8889	6.684823943465318
784.815	77.6161	7.412023943465314
786.498	76.2424	6.038323943465315
788.183	75.8384	5.634323943465304
789.867	75.2929	5.088823943465314
791.549	76.6263	6.422223943465312
793.23	75.2929	5.088823943465314
794.914	74.1212	3.917123943465313
796.595	76.5455	6.3414239434653155
798.275	74.0202	3.816123943465314
799.956	75.8586	5.654523943465307
801.635	74.7677	4.563623943465316
803.315	74.2424	4.038323943465315
804.995	74.9091	4.7050239434653065
806.674	74.6061	4.402023943465309
808.352	75.3333	5.1292239434653055
810.029	75.7374	5.533323943465305
811.707	75.3939	5.1898239434653135
813.385	75.3939	5.1898239434653135
815.06	76.9697	6.7656239434653145
816.735	77.7374	7.533323943465305
818.412	77.1111	6.907023943465305
820.087	79.1313	8.927223943465307
821.761	81.1919	10.987823943465315
823.435	82.606	12.401923943465306
825.109	84.8081	14.604023943465307
826.782	88.0404	17.836323943465317
828.455	93.1919	22.987823943465315
830.128	97.7172	27.513123943465317
831.8	100.263	30.058923943465317
833.472	102.424	32.21992394346532
835.142	102.141	31.936923943465317
836.814	99.7576	29.553523943465308
838.483	94.9091	24.705023943465307
840.154	90.7677	20.563623943465316
841.822	87.3333	17.129223943465306
843.491	83.8586	13.654523943465307
845.159	81.9394	11.735323943465318
846.826	80.2626	10.058523943465318
848.493	79.2929	9.088823943465314
850.16	79.9192	9.715123943465315
851.827	79.0707	8.866623943465314
853.494	79.3131	9.109023943465317
855.16	79.8788	9.67472394346531
856.823	78.2626	8.058523943465318
858.489	80.4445	10.240423943465316
860.154	80.9495	10.745423943465312
861.817	81.8586	11.654523943465307
863.48	82.7273	12.523223943465311
865.144	86.0404	15.836323943465317
866.806	86.7879	16.583823943465305
868.467	89.9394	19.735323943465318
870.129	93.4546	23.25052394346531
871.79	99.4748	29.270723943465313
873.451	106.485	36.28092394346531
875.111	115.151	44.94692394346531
876.771	130.303	60.09892394346531
878.429	148.707	78.5029239434653
880.089	170.909	100.7049239434653
881.748	193.697	123.49292394346531
883.405	213.455	143.25092394346532
