		B-Baseline
1427.38	302.242	48.82069760891525
1428.89	300.768	47.34669760891521
1430.39	298.081	44.65969760891525
1431.9	299.313	45.89169760891522
1433.4	299.414	45.99269760891522
1434.91	303.091	49.66969760891524
1436.41	302.909	49.48769760891523
1437.92	304.303	50.88169760891523
1439.42	308.061	54.63969760891521
1440.92	317.556	64.13469760891522
1442.42	320.707	67.28569760891523
1443.92	333.111	79.68969760891522
1445.43	347.677	94.25569760891526
1446.93	362.444	109.02269760891525
1448.43	373.899	120.47769760891524
1449.93	381.778	128.35669760891525
1451.43	384.242	130.82069760891525
1452.93	377.475	124.05369760891526
1454.43	367.96	114.53869760891521
1455.92	353.03	99.60869760891521
1457.42	338.546	85.12469760891523
1458.92	326.667	73.24569760891521
1460.42	317.657	64.23569760891522
1461.91	309.677	56.255697608915256
1463.41	302.869	49.44769760891526
1464.91	296.909	43.48769760891523
1466.4	297.333	43.91169760891526
1467.9	293.394	39.97269760891524
1469.39	290.384	36.96269760891525
1470.88	287.818	34.39669760891522
1472.38	284.222	30.800697608915215
1473.87	283.111	29.689697608915225
1475.36	282.343	28.921697608915252
1476.86	282.97	29.548697608915262
1478.35	279.657	26.235697608915217
1479.84	280.0	26.578697608915235
1481.33	276.0	22.578697608915235
1482.82	275.535	22.11369760891526
1484.31	276.747	23.32569760891525
1485.8	273.232	19.810697608915262
1487.29	273.01	19.588697608915226
1488.78	271.98	18.558697608915253
1490.27	272.02	18.598697608915217
1491.76	273.758	20.336697608915216
1493.24	271.859	18.437697608915215
1494.73	270.081	16.659697608915252
1496.22	271.253	17.83169760891522
1497.71	269.313	15.891697608915223
1499.19	269.333	15.911697608915262
1500.68	270.162	16.740697608915212
1502.16	268.747	15.325697608915249
1503.65	271.273	17.85169760891526
1505.13	270.606	17.18469760891523
1506.62	269.111	15.689697608915225
1508.1	268.646	15.22469760891525
1509.58	268.667	15.245697608915208
1511.06	268.444	15.022697608915252
1512.55	269.495	16.07369760891524
1514.03	269.475	16.053697608915257
1515.51	270.323	16.901697608915214
1516.99	269.253	15.83169760891522
1518.47	271.131	17.709697608915207
1519.95	269.071	15.649697608915261
1521.43	269.879	16.457697608915254
1522.91	270.768	17.346697608915207
1524.39	271.697	18.275697608915237
1525.87	271.98	18.558697608915253
1527.34	273.455	20.03369760891522
1528.82	273.273	19.85169760891526
1530.3	269.232	15.810697608915262
1531.77	273.859	20.437697608915215
1533.25	272.222	18.800697608915215
1534.73	272.182	18.76069760891525
1536.2	271.697	18.275697608915237
1537.68	273.03	19.608697608915207
1539.15	272.869	19.447697608915263
1540.63	271.758	18.336697608915216
1542.1	272.202	18.780697608915233
1543.57	274.081	20.659697608915252
1545.05	269.434	16.01269760891526
1546.52	271.939	18.517697608915256
1547.99	273.333	19.91169760891526
1549.46	273.717	20.29569760891522
1550.93	276.202	22.780697608915233
1552.4	273.879	20.457697608915254
1553.87	275.818	22.39669760891522
1555.34	272.909	19.487697608915227
1556.81	273.919	20.497697608915217
1558.28	272.081	18.659697608915252
1559.75	274.202	20.780697608915233
1561.22	272.929	19.50769760891521
1562.69	273.939	20.517697608915256
1564.15	272.97	19.548697608915262
1565.62	273.394	19.97269760891524
1567.09	273.273	19.85169760891526
1568.55	271.414	17.992697608915222
1570.02	272.586	19.164697608915247
1571.48	272.121	18.699697608915216
1572.95	270.626	17.20469760891521
1574.41	271.03	17.608697608915207
1575.88	270.788	17.366697608915246
1577.34	270.606	17.18469760891523
1578.8	269.232	15.810697608915262
1580.27	269.131	15.709697608915207
1581.73	270.182	16.76069760891525
1583.19	269.939	16.517697608915256
1584.65	268.162	14.740697608915212
1586.11	268.323	14.901697608915214
1587.57	269.899	16.477697608915236
1589.03	268.606	15.18469760891523
1590.49	267.838	14.416697608915257
1591.95	266.869	13.447697608915263
1593.41	266.222	12.800697608915215
1594.87	268.646	15.22469760891525
1596.33	266.081	12.659697608915252
1597.79	268.02	14.598697608915217
1599.24	265.919	12.497697608915217
1600.7	269.192	15.770697608915242
1602.16	264.828	11.40669760891521
1603.61	268.222	14.800697608915215
1605.07	266.02	12.598697608915217
1606.52	263.576	10.154697608915257
1607.98	263.455	10.033697608915219
1609.43	264.323	10.901697608915214
1610.89	263.374	9.952697608915258
1612.34	266.404	12.982697608915231
1613.79	263.818	10.396697608915218
1615.25	265.333	11.911697608915262
1616.7	267.354	13.93269760891522
1618.15	264.586	11.164697608915247
1619.6	264.727	11.30569760891521
1621.05	263.596	10.174697608915238
1622.5	265.657	12.235697608915217
1623.95	267.03	13.608697608915207
1625.4	265.172	11.75069760891526
1626.85	265.778	12.356697608915255
1628.3	266.384	12.96269760891525
1629.75	264.525	11.103697608915212
1631.19	265.01	11.588697608915226
1632.64	264.626	11.204697608915211
1634.09	266.889	13.467697608915245
1635.54	264.566	11.144697608915209
1636.98	264.182	10.760697608915251
1638.43	262.404	8.982697608915231
1639.87	266.646	13.22469760891525
1641.32	266.909	13.487697608915227
1642.76	266.343	12.921697608915252
1644.21	267.939	14.517697608915256
1645.65	270.061	16.639697608915213
1647.09	271.374	17.95269760891526
1648.54	267.172	13.75069760891526
1649.98	269.576	16.154697608915257
1651.42	269.879	16.457697608915254
1652.86	266.828	13.40669760891521
1654.31	268.424	15.002697608915213
1655.75	268.828	15.40669760891521
1657.19	267.151	13.729697608915245
1658.63	270.667	17.245697608915208
1660.07	269.414	15.992697608915222
1661.5	269.03	15.608697608915207
1662.94	271.313	17.891697608915223
1664.38	271.253	17.83169760891522
1665.82	272.141	18.719697608915254
1667.26	271.414	17.992697608915222
1668.69	271.616	18.19469760891522
1670.13	271.838	18.416697608915257
1671.57	269.192	15.770697608915242
1673.0	269.172	15.75069760891526
1674.44	273.273	19.85169760891526
1675.87	273.899	20.477697608915236
1677.31	274.101	20.679697608915234
1678.74	271.434	18.01269760891526
1680.18	271.192	17.770697608915242
1681.61	275.657	22.235697608915217
1683.04	273.01	19.588697608915226
1684.47	271.01	17.588697608915226
1685.91	272.545	19.12369760891525
1687.34	275.414	21.992697608915222
1688.77	275.01	21.588697608915226
1690.2	273.535	20.11369760891526
