,,B-Baseline
352.92,251.899,184.52968324663004
354.719,253.576,186.20668324663004
356.519,272.909,205.53968324663003
358.316,311.434,244.06468324663007
360.115,357.636,290.26668324663007
361.911,412.707,345.33768324663004
363.707,450.364,382.99468324663
365.504,455.96,388.59068324663
367.3,417.455,350.08568324663
369.095,353.374,286.00468324663007
370.889,289.192,221.82268324663005
372.683,241.657,174.28768324663005
374.477,208.061,140.69168324663005
376.271,188.949,121.57968324663005
378.064,177.414,110.04468324663003
379.857,166.768,99.39868324663004
381.649,159.818,92.44868324663005
383.439,155.596,88.22668324663005
385.231,151.697,84.32768324663004
387.022,147.05,79.68068324663005
388.811,145.071,77.70168324663004
390.602,142.465,75.09568324663005
392.39,142.323,74.95368324663005
394.178,141.535,74.16568324663004
395.968,144.121,76.75168324663005
397.755,146.97,79.60068324663004
399.542,152.465,85.09568324663005
401.329,159.778,92.40868324663003
403.115,170.505,103.13568324663004
404.901,182.626,115.25668324663005
406.686,192.909,125.53968324663003
408.472,203.899,136.52968324663004
410.256,213.535,146.16568324663004
412.041,234.485,167.11568324663006
413.823,261.859,194.48968324663002
415.607,299.636,232.26668324663007
417.39,332.364,264.99468324663
419.171,351.576,284.20668324663006
420.954,345.475,278.10568324663006
422.734,322.263,254.89368324663002
424.514,293.212,225.84268324663003
426.296,279.919,212.54968324663002
428.075,290.929,223.55968324663002
429.854,331.939,264.56968324663006
431.633,380.242,312.87268324663006
433.411,419.838,352.46868324663006
435.189,433.515,366.14568324663
436.967,401.01,333.64068324663003
438.744,340.242,272.87268324663006
440.521,289.96,222.59068324663002
442.295,247.192,179.82268324663005
444.072,215.919,148.54968324663005
445.848,194.444,127.07468324663003
447.621,176.485,109.11568324663006
449.396,168.061,100.69168324663005
451.169,166.505,99.13568324663004
452.944,163.859,96.48968324663005
454.716,167.354,99.98468324663006
456.487,175.616,108.24668324663006
458.259,189.636,122.26668324663004
460.03,206.687,139.31768324663005
461.803,229.293,161.92368324663005
463.573,245.899,178.52968324663004
465.343,256.869,189.49968324663007
467.111,250.727,183.35768324663005
468.88,233.616,166.24668324663006
470.649,213.434,146.06468324663004
472.418,193.394,126.02468324663005
474.184,182.222,114.85268324663005
475.952,177.192,109.82268324663005
477.718,177.192,109.82268324663005
479.485,179.455,112.08568324663005
481.25,182.283,114.91368324663003
483.017,186.505,119.13568324663004
484.781,189.394,122.02468324663005
486.545,184.646,117.27668324663003
488.308,181.071,113.70168324663004
490.072,173.737,106.36768324663004
491.835,164.283,96.91368324663003
493.597,155.313,87.94368324663003
495.359,145.596,78.22668324663005
497.121,136.465,69.09568324663005
498.883,130.525,63.15568324663005
500.644,126.0,58.63068324663004
502.403,120.606,53.23668324663004
