,,B-Baseline
574.169,227.778,-10.456098209566107
575.91,228.889,-9.345098209566089
577.65,226.323,-11.911098209566092
579.39,223.535,-14.699098209566102
581.13,218.707,-19.527098209566105
582.867,219.859,-18.37509820956609
584.606,218.101,-20.1330982095661
586.345,218.485,-19.749098209566085
588.081,215.495,-22.739098209566095
589.819,214.646,-23.588098209566112
591.555,216.667,-21.567098209566097
593.29,215.98,-22.25409820956611
595.027,214.586,-23.648098209566086
596.762,214.465,-23.769098209566096
598.496,214.283,-23.951098209566112
600.23,214.0,-24.2340982095661
601.964,211.838,-26.396098209566105
603.697,213.273,-24.961098209566103
605.43,211.152,-27.082098209566112
607.163,213.737,-24.497098209566104
608.895,214.162,-24.072098209566093
610.625,213.495,-24.739098209566095
612.357,215.333,-22.9010982095661
614.088,213.636,-24.598098209566103
615.817,215.697,-22.537098209566096
617.548,212.606,-25.628098209566105
619.276,214.263,-23.971098209566094
621.004,211.677,-26.557098209566107
622.732,210.909,-27.325098209566107
624.461,211.03,-27.204098209566098
626.188,212.061,-26.173098209566092
627.915,214.343,-23.89109820956611
629.641,214.727,-23.507098209566095
631.367,210.485,-27.749098209566085
633.093,214.182,-24.05209820956611
634.817,215.091,-23.14309820956609
636.542,213.111,-25.12309820956611
638.266,212.404,-25.830098209566103
639.989,213.131,-25.1030982095661
641.713,213.778,-24.456098209566107
643.435,212.99,-25.24409820956609
645.158,211.98,-26.25409820956611
646.879,213.152,-25.082098209566112
648.6,215.071,-23.1630982095661
650.32,213.879,-24.35509820956611
652.04,214.95,-23.28409820956611
653.76,212.566,-25.668098209566097
655.48,216.0,-22.2340982095661
657.199,215.758,-22.47609820956609
658.917,216.424,-21.810098209566092
660.636,216.646,-21.588098209566112
662.354,214.343,-23.89109820956611
664.07,215.596,-22.638098209566095
665.787,216.202,-22.0320982095661
667.503,214.242,-23.99209820956611
669.219,215.576,-22.658098209566106
670.934,214.182,-24.05209820956611
672.65,214.95,-23.28409820956611
674.364,215.798,-22.436098209566097
676.078,211.838,-26.396098209566105
677.791,212.747,-25.487098209566085
679.504,213.051,-25.18309820956611
681.216,215.172,-23.062098209566102
682.929,212.97,-25.2640982095661
684.641,212.525,-25.709098209566093
686.352,213.051,-25.18309820956611
688.061,214.182,-24.05209820956611
689.772,211.152,-27.082098209566112
691.483,213.596,-24.638098209566095
693.191,213.96,-24.27409820956609
694.899,212.202,-26.0320982095661
696.609,212.707,-25.527098209566105
698.316,213.818,-24.416098209566087
700.023,214.727,-23.507098209566095
701.732,213.434,-24.8000982095661
703.438,212.626,-25.608098209566094
705.144,214.384,-23.850098209566113
706.85,214.667,-23.567098209566097
708.554,213.354,-24.880098209566086
710.259,216.647,-21.587098209566108
711.964,216.626,-21.608098209566094
713.668,217.737,-20.497098209566104
715.37,218.283,-19.951098209566112
717.074,216.687,-21.547098209566087
718.775,219.879,-18.35509820956611
720.479,220.081,-18.15309820956611
722.179,220.384,-17.850098209566113
723.88,220.95,-17.28409820956611
725.582,219.152,-19.082098209566112
727.282,220.0,-18.2340982095661
728.982,223.556,-14.678098209566087
730.681,220.566,-17.668098209566097
732.38,222.242,-15.992098209566109
734.076,222.222,-16.01209820956609
735.775,221.293,-16.941098209566093
737.473,223.717,-14.517098209566086
739.17,224.02,-14.214098209566089
740.866,223.919,-14.315098209566088
742.563,224.566,-13.668098209566097
744.257,223.212,-15.02209820956611
745.954,225.636,-12.598098209566103
747.648,225.354,-12.880098209566086
749.342,225.919,-12.315098209566088
751.035,225.374,-12.860098209566104
752.728,225.515,-12.719098209566113
754.421,226.747,-11.487098209566085
756.113,225.798,-12.436098209566097
757.806,227.212,-11.02209820956611
759.497,225.717,-12.517098209566086
761.189,228.465,-9.769098209566096
762.878,227.98,-10.25409820956611
764.569,227.374,-10.860098209566104
766.258,227.758,-10.47609820956609
767.948,230.465,-7.769098209566096
769.636,229.495,-8.739098209566095
771.326,228.525,-9.709098209566093
773.013,232.101,-6.1330982095661
774.7,229.434,-8.800098209566102
776.387,233.414,-4.820098209566112
778.073,233.394,-4.840098209566094
779.759,231.434,-6.800098209566102
781.445,231.01,-7.224098209566108
783.13,232.263,-5.971098209566094
784.815,232.525,-5.709098209566093
786.498,233.253,-4.981098209566113
788.183,231.616,-6.618098209566085
789.867,232.02,-6.214098209566089
791.549,232.707,-5.527098209566105
793.23,234.343,-3.8910982095661097
794.914,235.131,-3.103098209566099
796.595,234.848,-3.386098209566086
798.275,234.04,-4.194098209566107
799.956,234.869,-3.3650982095660993
801.635,236.121,-2.1130982095660897
803.315,234.606,-3.6280982095661045
804.995,235.374,-2.860098209566104
806.674,234.889,-3.345098209566089
808.352,235.879,-2.3550982095661084
810.029,236.424,-1.8100982095660925
811.707,234.121,-4.11309820956609
813.385,236.202,-2.032098209566101
815.06,235.838,-2.396098209566105
816.735,238.081,-0.1530982095661102
818.412,237.96,-0.2740982095660911
820.087,237.455,-0.7790982095660866
821.761,237.293,-0.9410982095660927
823.435,237.394,-0.8400982095660936
825.109,235.818,-2.416098209566087
826.782,237.374,-0.8600982095661038
828.455,237.737,-0.4970982095661043
830.128,239.818,1.583901790433913
831.8,241.616,3.381901790433915
833.472,242.101,3.8669017904339
835.142,241.051,2.8169017904338887
836.814,238.99,0.75590179043391
838.483,239.697,1.4629017904339037
840.154,239.091,0.8569017904339091
841.822,239.313,1.0789017904338891
843.491,236.505,-1.7290982095661036
845.159,237.071,-1.163098209566101
846.826,238.465,0.23090179043390435
848.493,238.222,-0.012098209566090645
850.16,239.414,1.1799017904338882
851.827,238.364,0.12990179043390526
853.494,235.838,-2.396098209566105
855.16,238.364,0.12990179043390526
856.823,238.828,0.5939017904339039
858.489,236.626,-1.6080982095660943
860.154,236.242,-1.9920982095661088
861.817,234.646,-3.5880982095661125
863.48,236.465,-1.7690982095660956
865.144,238.707,0.4729017904338946
866.806,238.202,-0.03209820956610088
868.467,238.141,-0.09309820956610793
870.129,238.929,0.694901790433903
871.79,240.929,2.694901790433903
873.451,240.283,2.048901790433888
875.111,243.859,5.62490179043391
876.771,244.061,5.826901790433908
878.429,247.172,8.937901790433898
880.089,249.495,11.260901790433905
881.748,252.727,14.492901790433905
883.405,251.596,13.361901790433905
885.063,251.172,12.937901790433898
886.719,249.96,11.725901790433909
888.375,248.465,10.230901790433904
890.031,248.788,10.553901790433912
891.689,246.909,8.674901790433893
893.344,245.01,6.775901790433892
894.998,244.586,6.351901790433914
896.651,242.222,3.9879017904339094
898.305,240.061,1.826901790433908
899.959,240.586,2.3519017904339137
901.613,239.535,1.3009017904338975
903.264,239.515,1.2809017904338873
904.917,239.717,1.482901790433914
906.568,237.838,-0.3960982095661052
908.22,239.313,1.0789017904338891
909.87,240.869,2.6349017904339007
911.52,238.0,-0.23409820956609906
913.169,238.424,0.18990179043390754
914.818,237.939,-0.2950982095661061
916.467,238.869,0.6349017904339007
918.116,237.758,-0.4760982095660893
919.764,238.707,0.4729017904338946
921.412,238.263,0.02890179043390617
923.06,238.727,0.4929017904339048
924.705,238.727,0.4929017904339048
926.352,238.242,0.007901790433891165
927.997,239.495,1.2609017904339055
929.643,238.283,0.04890179043388798
931.288,237.434,-0.8000982095661016
932.931,241.394,3.1599017904339064
934.577,240.828,2.593901790433904
936.22,240.465,2.2309017904339044
937.863,240.081,1.8469017904338898
939.506,239.556,1.3219017904339125
941.148,240.04,1.805901790433893
942.788,242.142,3.907901790433897
944.43,240.202,1.9679017904338991
946.072,240.95,2.7159017904338896
947.711,239.556,1.3219017904339125
949.352,237.515,-0.7190982095661127
950.99,239.455,1.2209017904339134
952.631,240.646,2.4119017904338875
954.269,240.95,2.7159017904338896
955.906,239.374,1.1399017904338962
957.544,241.354,3.1199017904339144
959.181,240.404,2.1699017904338973
960.818,240.182,1.947901790433889
962.454,241.354,3.1199017904339144
964.09,239.131,0.8969017904339012
965.726,240.465,2.2309017904339044
967.36,241.515,3.2809017904338873
968.995,244.04,5.805901790433893
970.628,240.343,2.1089017904338903
972.263,242.99,4.75590179043391
973.896,242.02,3.785901790433911
975.528,240.202,1.9679017904338991
977.162,241.838,3.603901790433895
978.793,243.879,5.644901790433892
980.424,239.414,1.1799017904338882
982.055,243.919,5.684901790433912
983.686,241.212,2.97790179043389
985.316,241.152,2.9179017904338878
986.945,243.96,5.725901790433909
988.574,244.667,6.4329017904339025
990.204,241.394,3.1599017904339064
991.831,243.535,5.3009017904338975
993.46,241.394,3.1599017904339064
995.087,242.0,3.765901790433901
996.713,243.131,4.896901790433901
998.339,241.434,3.1999017904338984
999.965,243.919,5.684901790433912
1001.59,242.364,4.129901790433905
1003.22,244.121,5.88690179043391
1004.84,244.545,6.310901790433888
1006.47,247.394,9.159901790433906
1008.09,246.02,7.785901790433911
1009.71,247.434,9.199901790433898
1011.34,246.586,8.351901790433914
1012.96,248.646,10.411901790433888
1014.58,250.525,12.290901790433907
1016.2,252.828,14.593901790433904
1017.82,253.596,15.361901790433905
1019.44,254.364,16.129901790433905
1021.06,256.849,18.61490179043389
1022.68,257.111,18.87690179043389
1024.3,255.596,17.361901790433905
1025.92,255.859,17.62490179043391
1027.54,258.869,20.63490179043393
1029.16,261.232,22.99790179043393
1030.78,257.758,19.523901790433882
1032.39,261.152,22.917901790433888
1034.01,264.768,26.533901790433873
1035.63,268.667,30.432901790433874
1037.24,265.394,27.159901790433906
1038.86,270.202,31.9679017904339
1040.47,272.848,34.613901790433914
1042.08,274.95,36.71590179043389
1043.7,274.788,36.55390179043391
1045.31,271.555,33.32090179043391
1046.93,273.414,35.17990179043389
1048.54,275.03,36.795901790433874
1050.15,275.293,37.05890179043391
1051.76,275.394,37.159901790433906
1053.37,274.869,36.63490179043393
1054.98,277.354,39.119901790433886
1056.6,275.232,36.99790179043393
1058.21,271.717,33.482901790433885
1059.81,269.313,31.07890179043389
1061.42,267.394,29.159901790433906
1063.03,265.515,27.280901790433887
1064.64,266.97,28.73590179043393
1066.25,264.586,26.351901790433914
1067.86,267.798,29.563901790433903
1069.46,268.121,29.886901790433882
1071.07,268.343,30.10890179043392
1072.67,268.667,30.432901790433874
1074.28,267.414,29.179901790433888
1075.89,268.606,30.371901790433895
1077.49,270.0,31.7659017904339
1079.09,269.717,31.482901790433885
1080.7,270.101,31.8669017904339
1082.3,270.364,32.12990179043388
1083.9,274.061,35.82690179043388
1085.51,277.232,38.99790179043393
1087.11,279.172,40.937901790433926
1088.71,282.424,44.18990179043388
1090.31,283.535,45.300901790433926
1091.91,284.141,45.90690179043392
1093.51,283.859,45.62490179043388
1095.11,281.757,43.522901790433906
1096.71,277.677,39.44290179043392
1098.31,274.586,36.351901790433914
1099.91,277.091,38.85690179043391
1101.51,276.828,38.593901790433875
1103.1,278.909,40.67490179043389
1104.7,281.172,42.937901790433926
1106.3,280.303,42.0689017904339
1107.89,283.434,45.19990179043393
1109.49,287.859,49.62490179043388
1111.08,288.222,49.98790179043388
1112.68,289.475,51.240901790433924
1114.28,291.758,53.52390179043388
1115.87,290.0,51.7659017904339
1117.46,289.172,50.937901790433926
1119.06,284.646,46.411901790433916
1120.65,279.919,41.684901790433884
1122.24,280.101,41.8669017904339
1123.83,277.778,39.54390179043392
1125.42,271.111,32.87690179043389
1127.02,269.758,31.523901790433882
1128.6,266.727,28.492901790433876
1130.19,264.707,26.472901790433895
1131.79,261.354,23.119901790433886
1133.37,261.03,22.795901790433874
1134.96,258.747,20.512901790433915
1136.55,261.818,23.583901790433885
1138.14,260.182,21.947901790433917
1139.73,257.697,19.462901790433904
1141.31,257.03,18.795901790433874
1142.9,258.808,20.573901790433894
1144.49,261.03,22.795901790433874
1146.07,259.434,21.199901790433927
1147.66,256.747,18.512901790433915
1149.24,256.848,18.613901790433914
1150.83,259.899,21.664901790433902
1152.41,259.859,21.62490179043388
1153.99,261.495,23.260901790433905
1155.58,261.838,23.603901790433923
1157.16,261.354,23.119901790433886
1158.74,263.192,24.957901790433908
1160.32,259.899,21.664901790433902
1161.9,259.657,21.422901790433883
1163.48,258.869,20.63490179043393
1165.07,259.293,21.058901790433907
1166.64,256.606,18.371901790433895
1168.22,255.859,17.62490179043391
1169.8,256.02,17.785901790433883
1171.38,254.667,16.432901790433903
1172.96,253.475,15.240901790433895
1174.54,252.99,14.75590179043391
1176.12,254.081,15.84690179043389
1177.69,252.343,14.10890179043389
1179.27,255.374,17.139901790433896
1180.84,254.97,16.7359017904339
1182.42,257.273,19.038901790433925
1183.99,260.0,21.7659017904339
1185.57,258.747,20.512901790433915
1187.14,261.919,23.684901790433884
1188.72,259.576,21.341901790433923
1190.29,259.838,21.603901790433923
1191.86,255.919,17.684901790433912
1193.43,256.404,18.169901790433897
1195.01,258.061,19.82690179043388
1196.58,258.646,20.411901790433916
1198.15,260.586,22.351901790433914
1199.72,258.182,19.947901790433917
1201.29,261.374,23.139901790433925
1202.86,260.343,22.10890179043392
1204.43,258.707,20.472901790433895
1206.0,258.162,19.92790179043388
1207.57,259.05,20.815901790433912
1209.14,261.01,22.775901790433892
1210.7,260.384,22.149901790433915
1212.27,261.273,23.038901790433925
1213.84,262.95,24.71590179043389
1215.4,260.869,22.63490179043393
1216.97,262.04,23.80590179043392
1218.53,261.96,23.72590179043388
1220.1,259.232,20.99790179043393
1221.66,262.182,23.947901790433917
1223.23,264.404,26.169901790433897
1224.79,261.576,23.341901790433923
1226.35,261.131,22.896901790433873
1227.92,258.97,20.73590179043393
1229.48,259.697,21.462901790433904
1231.04,260.323,22.08890179043388
1232.6,261.616,23.381901790433886
1234.16,260.344,22.109901790433895
1235.73,262.303,24.068901790433898
1237.29,259.859,21.62490179043388
1238.85,263.515,25.280901790433887
1240.4,260.182,21.947901790433917
1241.96,264.141,25.90690179043392
1243.52,266.04,27.80590179043392
1245.08,268.99,30.75590179043391
1246.64,266.424,28.18990179043388
1248.19,269.414,31.179901790433888
1249.75,269.556,31.321901790433884
1251.31,269.111,30.87690179043389
1252.86,267.778,29.54390179043392
1254.42,269.475,31.240901790433924
1255.97,267.03,28.795901790433874
1257.53,267.697,29.462901790433904
1259.08,264.747,26.512901790433915
1260.64,265.434,27.199901790433927
1262.19,264.788,26.553901790433912
1263.74,263.657,25.422901790433883
1265.29,263.111,24.87690179043389
1266.85,263.454,25.21990179043391
1268.4,261.071,22.836901790433927
1269.95,263.111,24.87690179043389
1271.5,263.677,25.442901790433922
1273.05,263.98,25.74590179043392
1274.6,264.283,26.048901790433916
1276.15,264.141,25.90690179043392
1277.7,264.222,25.98790179043388
1279.25,264.061,25.82690179043388
1280.79,266.242,28.00790179043392
1282.34,269.071,30.836901790433927
1283.89,267.697,29.462901790433904
1285.43,267.394,29.159901790433906
1286.98,267.071,28.836901790433927
1288.53,267.313,29.07890179043389
1290.07,264.202,25.9679017904339
1291.62,266.808,28.573901790433894
1293.16,269.212,30.97790179043389
1294.71,271.596,33.361901790433905
1296.25,271.778,33.54390179043392
1297.79,272.545,34.31090179043392
1299.34,270.242,32.00790179043392
1300.88,273.434,35.19990179043393
1302.42,271.96,33.72590179043388
1303.96,276.646,38.411901790433916
1305.5,276.768,38.53390179043387
1307.04,277.838,39.60390179043392
1308.58,278.485,40.250901790433915
1310.12,275.273,37.038901790433925
1311.66,272.283,34.048901790433916
1313.2,272.626,34.39190179043388
1314.74,272.222,33.98790179043388
1316.28,269.758,31.523901790433882
1317.81,270.687,32.45290179043391
1319.35,271.98,33.74590179043392
1320.89,269.576,31.341901790433923
1322.42,270.101,31.8669017904339
1323.96,272.081,33.84690179043392
1325.5,270.97,32.73590179043393
1327.03,274.626,36.39190179043388
1328.56,274.768,36.53390179043387
1330.1,273.737,35.502901790433924
1331.63,275.879,37.64490179043392
1333.17,272.606,34.371901790433895
1334.7,274.707,36.472901790433895
1336.23,277.657,39.42290179043388
1337.76,275.05,36.81590179043391
1339.3,277.778,39.54390179043392
1340.83,276.465,38.230901790433876
1342.36,276.182,37.94790179043392
1343.89,277.939,39.70490179043392
1345.42,275.212,36.97790179043389
1346.95,278.263,40.02890179043388
1348.48,280.081,41.84690179043392
1350.0,277.495,39.260901790433905
1351.53,279.374,41.139901790433925
1353.06,282.828,44.593901790433875
1354.59,279.798,41.5639017904339
1356.11,279.051,40.81690179043389
1357.64,277.313,39.07890179043389
1359.17,275.717,37.482901790433885
1360.69,274.788,36.55390179043391
1362.22,274.929,36.694901790433875
1363.74,274.505,36.270901790433896
1365.26,273.636,35.401901790433925
1366.79,278.02,39.78590179043388
1368.31,276.99,38.75590179043391
1369.83,277.192,38.95790179043391
1371.36,278.061,39.82690179043388
1372.88,276.283,38.048901790433916
1374.4,275.778,37.54390179043392
1375.92,274.364,36.12990179043388
1377.44,273.232,34.99790179043393
1378.96,272.545,34.31090179043392
1380.48,271.899,33.6649017904339
1382.0,270.121,31.886901790433882
1383.52,268.95,30.71590179043389
1385.04,267.111,28.87690179043389
1386.56,268.404,30.169901790433897
1388.07,270.768,32.53390179043387
1389.59,269.96,31.72590179043388
1391.11,268.222,29.98790179043388
1392.62,272.303,34.0689017904339
1394.14,270.99,32.75590179043391
1395.66,271.98,33.74590179043392
1397.17,270.546,32.31190179043389
1398.69,273.01,34.77590179043389
1400.2,274.606,36.371901790433895
1401.71,273.98,35.74590179043392
1403.23,275.212,36.97790179043389
1404.74,272.424,34.18990179043388
1406.25,274.929,36.694901790433875
1407.76,278.323,40.08890179043388
1409.28,276.909,38.67490179043389
1410.79,275.798,37.5639017904339
1412.3,278.667,40.432901790433874
