,,B-Baseline
875.111,107.96,38.529040117055686
876.771,122.222,52.79104011705569
878.429,143.313,73.88204011705568
880.089,177.354,107.9230401170557
881.748,219.636,150.2050401170557
883.405,267.596,198.1650401170557
885.063,302.545,233.1140401170557
886.719,319.616,250.18504011705568
888.375,311.051,241.62004011705568
890.031,294.687,225.2560401170557
891.689,273.192,203.7610401170557
893.344,249.232,179.8010401170557
894.998,234.384,164.95304011705568
896.651,213.576,144.1450401170557
898.305,190.505,121.07404011705569
899.959,160.949,91.5180401170557
901.613,136.687,67.2560401170557
903.264,115.535,46.10404011705569
904.917,102.848,33.41704011705569
906.568,94.1212,24.690240117055694
908.22,91.798,22.367040117055694
909.87,90.1212,20.690240117055694
911.52,89.9394,20.5084401170557
913.169,88.8687,19.437740117055696
914.818,89.4142,19.983240117055686
916.467,86.4242,16.99324011705569
918.116,83.4546,14.023640117055692
919.764,80.7273,11.296340117055692
921.412,75.4141,5.983140117055697
923.06,74.9899,5.558940117055698
924.705,72.0202,2.589240117055695
926.352,72.0404,2.609440117055698
927.997,68.8889,-0.5420598829443009
929.643,69.1111,-0.3198598829443142
931.288,68.6869,-0.7440598829443132
932.931,68.4243,-1.0066598829443052
934.577,68.404,-1.0269598829443112
936.22,68.9293,-0.5016598829443097
937.863,67.5353,-1.895659882944301
939.506,67.6161,-1.8148598829443046
941.148,67.2929,-2.1380598829443045
942.788,66.8687,-2.5622598829443035
944.43,68.1212,-1.3097598829443058
946.072,67.0101,-2.4208598829443133
947.711,67.3535,-2.0774598829443107
949.352,67.8788,-1.5521598829443093
950.99,69.5354,0.10444011705568812
952.631,68.4444,-0.9865598829443059
954.269,68.9495,-0.4814598829443071
955.906,69.9394,0.5084401170556987
957.544,71.1313,1.7003401170556884
959.181,71.697,2.266040117055695
960.818,72.6263,3.195340117055693
962.454,75.5758,6.144840117055693
964.09,77.697,8.266040117055695
965.726,80.2424,10.811440117055696
967.36,87.3737,17.942740117055692
968.995,89.8182,20.387240117055697
970.628,95.2929,25.861940117055696
972.263,101.01,31.579040117055698
973.896,103.778,34.3470401170557
975.528,105.879,36.4480401170557
977.162,106.222,36.79104011705569
978.793,104.162,34.7310401170557
980.424,104.869,35.43804011705569
982.055,106.465,37.034040117055696
983.686,110.283,40.852040117055694
985.316,115.111,45.6800401170557
986.945,118.97,49.53904011705569
988.574,120.404,50.97304011705569
990.204,120.081,50.650040117055696
991.831,121.556,52.12504011705569
993.46,118.222,48.79104011705569
995.087,113.556,44.12504011705569
996.713,110.081,40.650040117055696
998.339,105.657,36.22604011705569
999.965,100.889,31.45804011705569
1001.59,97.495,28.064040117055697
1003.22,94.2424,24.811440117055696
1004.84,96.9899,27.5589401170557
1006.47,99.0707,29.639740117055695
1008.09,102.303,32.87204011705569
1009.71,108.04,38.6090401170557
1011.34,113.414,43.983040117055694
1012.96,120.687,51.25604011705569
1014.58,126.384,56.95304011705569
1016.2,133.03,63.599040117055694
1017.82,144.04,74.60904011705568
1019.44,158.141,88.71004011705568
1021.06,176.646,107.21504011705568
1022.68,190.949,121.5180401170557
1024.3,205.253,135.82204011705568
1025.92,211.677,142.24604011705568
1027.54,210.162,140.7310401170557
1029.16,206.667,137.2360401170557
1030.78,204.545,135.11404011705568
1032.39,208.849,139.41804011705568
1034.01,223.596,154.1650401170557
1035.63,243.96,174.5290401170557
1037.24,266.0,196.5690401170557
1038.86,291.838,222.40704011705571
1040.47,314.202,244.7710401170557
1042.08,341.475,272.0440401170557
1043.7,368.384,298.9530401170557
1045.31,390.061,320.63004011705567
1046.93,409.414,339.9830401170557
1048.54,418.667,349.23604011705567
1050.15,416.849,347.4180401170557
1051.76,416.303,346.8720401170557
1053.37,419.253,349.8220401170557
1054.98,429.495,360.0640401170557
1056.6,444.586,375.1550401170557
1058.21,455.232,385.8010401170557
1059.81,457.636,388.2050401170557
1061.42,446.586,377.1550401170557
1063.03,419.778,350.3470401170557
1064.64,385.414,315.9830401170557
1066.25,351.394,281.9630401170557
1067.86,324.929,255.49804011705567
1069.46,302.828,233.39704011705567
1071.07,294.889,225.4580401170557
1072.67,295.394,225.9630401170557
1074.28,301.293,231.8620401170557
1075.89,310.121,240.69004011705567
1077.49,311.475,242.04404011705572
1079.09,317.071,247.64004011705572
1080.7,313.818,244.38704011705568
1082.3,311.253,241.82204011705568
1083.9,307.859,238.42804011705567
1085.51,311.374,241.94304011705572
1087.11,325.899,256.4680401170557
1088.71,350.95,281.5190401170557
1090.31,393.232,323.8010401170557
1091.91,442.424,372.99304011705567
1093.51,495.071,425.6400401170557
1095.11,529.495,460.0640401170557
1096.71,547.273,477.8420401170557
1098.31,537.091,467.6600401170557
1099.91,507.475,438.0440401170557
1101.51,468.95,399.5190401170557
1103.1,432.909,363.4780401170557
1104.7,415.455,346.0240401170557
1106.3,416.182,346.7510401170557
1107.89,435.293,365.8620401170557
1109.49,458.444,389.0130401170557
1111.08,489.414,419.9830401170557
1112.68,524.909,455.4780401170557
1114.28,567.697,498.2660401170557
1115.87,612.545,543.1140401170557
1117.46,662.687,593.2560401170557
1119.06,691.414,621.9830401170557
1120.65,700.97,631.5390401170557
1122.24,683.172,613.7410401170557
1123.83,647.071,577.6400401170557
1125.42,592.626,523.1950401170557
1127.02,534.869,465.4380401170557
1128.6,467.374,397.9430401170557
1130.19,398.747,329.3160401170557
1131.79,332.929,263.49804011705567
1133.37,277.03,207.59904011705567
1134.96,231.253,161.82204011705568
1136.55,203.434,134.0030401170557
1138.14,188.121,118.6900401170557
1139.73,182.949,113.5180401170557
1141.31,182.545,113.11404011705568
1142.9,181.212,111.78104011705568
1144.49,180.505,111.07404011705569
1146.07,178.0,108.56904011705569
1147.66,173.98,104.54904011705568
1149.24,176.182,106.75104011705568
1150.83,176.525,107.0940401170557
1152.41,178.182,108.75104011705568
1153.99,186.828,117.3970401170557
1155.58,194.162,124.7310401170557
1157.16,209.394,139.9630401170557
1158.74,222.869,153.4380401170557
1160.32,232.263,162.8320401170557
1161.9,241.374,171.9430401170557
1163.48,240.909,171.47804011705568
1165.07,237.576,168.1450401170557
1166.64,225.758,156.3270401170557
1168.22,209.313,139.88204011705568
1169.8,190.02,120.5890401170557
1171.38,169.333,99.90204011705569
1172.96,148.485,79.0540401170557
1174.54,135.273,65.84204011705569
1176.12,123.778,54.3470401170557
1177.69,116.626,47.1950401170557
1179.27,115.071,45.64004011705569
1180.84,115.495,46.0640401170557
1182.42,120.808,51.3770401170557
1183.99,131.818,62.387040117055705
1185.57,143.374,73.94304011705569
1187.14,157.596,88.1650401170557
1188.72,163.434,94.00304011705569
1190.29,166.95,97.51904011705568
1191.86,164.323,94.8920401170557
1193.43,154.707,85.27604011705569
1195.01,145.434,76.00304011705569
1196.58,138.485,69.0540401170557
1198.15,136.081,66.65004011705568
1199.72,136.343,66.91204011705568
1201.29,137.192,67.7610401170557
1202.86,139.879,70.44804011705568
1204.43,140.081,70.65004011705568
1206.0,141.879,72.44804011705568
1207.57,145.03,75.5990401170557
1209.14,151.111,81.68004011705568
1210.7,153.172,83.74104011705569
1212.27,154.848,85.4170401170557
1213.84,154.303,84.87204011705569
1215.4,148.97,79.53904011705569
1216.97,148.182,78.75104011705568
1218.53,145.677,76.24604011705568
1220.1,143.535,74.10404011705569
1221.66,141.859,72.4280401170557
1223.23,134.828,65.3970401170557
1224.79,128.869,59.43804011705569
1226.35,123.455,54.02404011705569
1227.92,116.465,47.034040117055696
1229.48,110.303,40.87204011705569
1231.04,108.808,39.3770401170557
1232.6,104.242,34.8110401170557
1234.16,105.293,35.8620401170557
1235.73,104.0,34.56904011705569
1237.29,107.879,38.4480401170557
1238.85,110.323,40.892040117055686
1240.4,115.778,46.3470401170557
1241.96,124.707,55.276040117055686
1243.52,136.99,67.5590401170557
1245.08,152.848,83.4170401170557
1246.64,169.455,100.0240401170557
1248.19,190.364,120.9330401170557
1249.75,208.364,138.9330401170557
1251.31,226.485,157.0540401170557
1252.86,244.303,174.8720401170557
1254.42,257.212,187.78104011705568
1255.97,266.263,196.83204011705567
1257.53,269.838,200.40704011705571
1259.08,260.727,191.29604011705567
1260.64,239.535,170.1040401170557
1262.19,213.051,143.62004011705568
1263.74,187.111,117.68004011705568
1265.29,163.394,93.9630401170557
1266.85,145.758,76.3270401170557
1268.4,134.343,64.91204011705568
1269.95,127.192,57.761040117055686
1271.5,122.828,53.397040117055695
1273.05,120.485,51.05404011705569
1274.6,121.232,51.80104011705569
1276.15,124.687,55.25604011705569
1277.7,134.02,64.5890401170557
1279.25,142.707,73.27604011705569
1280.79,152.061,82.6300401170557
1282.34,164.162,94.7310401170557
1283.89,174.545,105.11404011705568
1285.43,180.303,110.87204011705569
1286.98,185.354,115.9230401170557
1288.53,186.95,117.51904011705568
1290.07,189.212,119.78104011705568
1291.62,189.232,119.80104011705569
1293.16,193.879,124.44804011705568
1294.71,198.788,129.3570401170557
1296.25,210.869,141.4380401170557
1297.79,217.313,147.88204011705568
1299.34,225.192,155.7610401170557
1300.88,228.687,159.2560401170557
1302.42,237.616,168.1850401170557
1303.96,247.657,178.2260401170557
1305.5,261.091,191.6600401170557
1307.04,281.03,211.59904011705567
1308.58,291.131,221.70004011705566
1310.12,283.96,214.52904011705567
1311.66,268.586,199.1550401170557
1313.2,244.545,175.11404011705568
1314.74,223.98,154.54904011705568
1316.28,206.525,137.0940401170557
1317.81,196.0,126.56904011705569
1319.35,190.364,120.9330401170557
1320.89,185.919,116.4880401170557
1322.42,181.677,112.24604011705568
1323.96,184.384,114.95304011705568
1325.5,189.333,119.90204011705569
1327.03,198.646,129.21504011705568
1328.56,215.636,146.2050401170557
1330.1,229.475,160.0440401170557
1331.63,246.525,177.0940401170557
1333.17,268.99,199.5590401170557
1334.7,282.141,212.7100401170557
1336.23,284.323,214.89204011705567
1337.76,288.465,219.03404011705567
1339.3,288.303,218.8720401170557
1340.83,282.222,212.79104011705567
1342.36,281.798,212.3670401170557
1343.89,285.717,216.28604011705568
1345.42,289.616,220.18504011705568
1346.95,299.01,229.57904011705568
1348.48,310.222,240.79104011705567
1350.0,326.465,257.03404011705567
1351.53,341.677,272.2460401170557
1353.06,354.95,285.5190401170557
1354.59,366.848,297.4170401170557
1356.11,373.333,303.9020401170557
1357.64,377.192,307.7610401170557
1359.17,373.657,304.2260401170557
1360.69,361.354,291.9230401170557
1362.22,343.131,273.70004011705566
1363.74,324.626,255.19504011705567
1365.26,307.333,237.90204011705572
1366.79,297.818,228.38704011705568
1368.31,299.596,230.1650401170557
1369.83,317.717,248.28604011705568
1371.36,343.374,273.9430401170557
1372.88,369.576,300.1450401170557
1374.4,387.131,317.70004011705566
1375.92,386.727,317.29604011705567
1377.44,368.687,299.2560401170557
1378.96,341.232,271.8010401170557
1380.48,306.182,236.7510401170557
1382.0,272.687,203.2560401170557
1383.52,246.525,177.0940401170557
1385.04,226.404,156.9730401170557
1386.56,213.152,143.72104011705568
1388.07,206.424,136.9930401170557
1389.59,199.717,130.2860401170557
1391.11,195.192,125.7610401170557
1392.62,191.818,122.3870401170557
1394.14,188.384,118.95304011705568
1395.66,192.869,123.43804011705569
1397.17,192.849,123.41804011705568
1398.69,202.465,133.0340401170557
1400.2,210.424,140.9930401170557
1401.71,226.02,156.5890401170557
1403.23,237.131,167.7000401170557
1404.74,251.556,182.1250401170557
1406.25,259.636,190.20504011705572
1407.76,266.404,196.9730401170557
1409.28,277.273,207.84204011705572
1410.79,282.364,212.93304011705567
1412.3,289.192,219.7610401170557
1413.81,289.717,220.28604011705568
1415.32,283.657,214.22604011705567
1416.83,270.182,200.7510401170557
1418.34,256.566,187.13504011705567
1419.84,236.525,167.0940401170557
1421.35,222.485,153.0540401170557
1422.86,208.081,138.65004011705568
1424.37,195.697,126.2660401170557
1425.88,184.727,115.2960401170557
1427.38,174.162,104.7310401170557
1428.89,159.535,90.10404011705569
1430.39,152.384,82.95304011705568
1431.9,143.172,73.74104011705569
1433.4,136.04,66.60904011705568
1434.91,128.606,59.17504011705569
1436.41,125.556,56.12504011705569
1437.92,125.758,56.32704011705569
