23.2408,40.3232,-115.37463958606774
25.1249,42.6667,-113.03113958606775
27.0086,47.2121,-108.48573958606775
28.8919,50.8081,-104.88973958606775
30.7748,56.4849,-99.21293958606773
32.6573,61.5758,-94.12203958606774
34.5395,66.3232,-89.37463958606774
36.4213,73.7374,-81.96043958606775
38.3005,83.596,-72.10183958606774
40.1816,96.0,-59.697839586067744
42.0622,108.424,-47.27383958606774
43.9425,119.313,-36.38483958606774
45.8203,130.444,-25.253839586067755
47.6998,138.04,-17.65783958606775
49.5768,143.758,-11.939839586067734
51.4556,149.758,-5.939839586067734
53.3318,154.263,-1.4348395860677385
55.2098,162.889,7.191160413932266
57.0853,167.576,11.87816041393225
58.9605,175.03,19.332160413932257
60.8374,186.404,30.706160413932253
62.7117,196.848,41.15016041393227
64.5857,210.747,55.04916041393227
66.4594,220.343,64.64516041393225
68.3326,227.414,71.71616041393224
70.2055,226.444,70.74616041393224
72.078,220.343,64.64516041393225
73.9501,212.525,56.82716041393226
75.8219,199.535,43.83716041393225
77.6911,195.758,40.060160413932266
79.5621,193.899,38.20116041393226
81.4327,198.242,42.54416041393225
83.3009,199.879,44.18116041393225
85.1707,203.333,47.635160413932255
87.0403,204.646,48.94816041393224
88.9072,205.899,50.20116041393226
90.7739,206.707,51.00916041393225
92.6423,204.101,48.403160413932255
94.5081,201.434,45.736160413932254
96.3737,191.717,36.01916041393227
98.2409,188.101,32.403160413932255
100.106,182.566,26.86816041393226
101.97,183.434,27.736160413932254
103.834,180.02,24.322160413932266
105.698,182.828,27.13016041393226
107.561,180.828,25.13016041393226
109.424,180.788,25.090160413932267
111.286,182.626,26.92816041393226
113.149,181.293,25.595160413932263
115.008,180.404,24.706160413932253
116.87,180.02,24.322160413932266
118.731,175.03,19.332160413932257
120.591,173.98,18.282160413932246
122.45,170.404,14.706160413932253
124.31,166.263,10.565160413932261
126.167,165.071,9.373160413932254
128.024,164.404,8.706160413932253
129.883,164.687,8.989160413932268
131.739,167.354,11.65616041393227
133.595,167.576,11.87816041393225
135.453,171.455,15.757160413932269
137.308,175.758,20.060160413932266
139.163,178.343,22.645160413932246
141.018,182.283,26.585160413932243
142.872,191.293,35.59516041393226
144.725,197.414,41.71616041393224
146.579,201.192,45.49416041393226
148.432,205.919,50.22116041393227
150.282,208.384,52.68616041393224
152.135,215.354,59.65616041393227
153.986,215.636,59.93816041393225
155.838,216.101,60.403160413932255
157.687,216.303,60.60516041393225
159.538,210.02,54.32216041393227
161.386,207.455,51.75716041393227
163.236,202.545,46.847160413932244
165.084,199.131,43.43316041393226
166.931,197.717,42.01916041393227
168.78,195.96,40.262160413932264
170.627,199.212,43.514160413932245
172.473,202.848,47.15016041393227
174.318,204.485,48.78716041393227
176.164,205.131,49.43316041393226
178.009,202.384,46.68616041393224
179.854,202.545,46.847160413932244
181.698,201.636,45.93816041393225
183.542,197.939,42.24116041393225
185.385,195.596,39.89816041393226
187.226,191.899,36.20116041393226
189.069,191.838,36.14016041393225
190.912,192.141,36.44316041393225
192.752,193.475,37.77716041393225
194.593,194.808,39.11016041393225
196.433,196.505,40.80716041393225
198.274,199.01,43.31216041393225
200.112,200.384,44.68616041393224
201.95,201.313,45.615160413932244
203.79,203.172,47.47416041393225
205.628,206.646,50.94816041393224
207.465,208.768,53.07016041393226
209.302,205.192,49.49416041393226
211.138,204.485,48.78716041393227
212.974,201.394,45.69616041393226
214.81,194.303,38.60516041393225
216.645,186.485,30.78716041393227
218.48,184.929,29.23116041393226
220.314,177.677,21.97916041393225
222.146,178.242,22.544160413932246
223.98,177.172,21.474160413932253
225.814,178.444,22.746160413932245
227.645,182.222,26.524160413932265
229.477,180.04,24.34216041393225
231.308,184.768,29.070160413932257
233.14,187.05,31.352160413932268
234.969,187.03,31.332160413932257
236.798,188.768,33.07016041393226
238.627,187.677,31.97916041393225
240.458,183.535,27.837160413932253
242.286,182.182,26.484160413932244
244.114,179.697,23.99916041393226
245.941,176.747,21.04916041393227
247.768,176.02,20.322160413932266
249.595,177.273,21.575160413932252
251.421,175.535,19.837160413932253
253.245,174.384,18.686160413932242
255.07,174.727,19.02916041393226
256.896,171.535,15.837160413932253
258.718,172.121,16.423160413932266
260.543,170.788,15.090160413932267
262.367,170.828,15.13016041393226
264.189,168.545,12.847160413932244
266.01,171.051,15.353160413932244
267.833,170.646,14.948160413932243
269.654,172.323,16.625160413932264
271.474,175.374,19.67616041393225
273.296,179.899,24.201160413932257
275.116,182.929,27.23116041393226
276.935,186.848,31.15016041393227
278.754,194.303,38.60516041393225
280.572,195.212,39.514160413932245
282.39,199.636,43.93816041393225
284.208,201.01,45.31216041393225
286.023,200.384,44.68616041393224
287.84,201.293,45.59516041393226
289.657,203.838,48.14016041393225
291.471,208.444,52.746160413932245
293.287,207.394,51.69616041393226
295.103,207.515,51.81716041393224
296.916,205.475,49.77716041393225
298.729,205.111,49.413160413932246
300.543,204.061,48.36316041393226
302.355,206.081,50.383160413932245
304.167,206.02,50.32216041393227
305.979,207.717,52.01916041393227
307.792,206.95,51.252160413932245
309.602,207.131,51.43316041393226
311.413,203.859,48.161160413932265
313.223,203.737,48.03916041393225
315.032,201.576,45.87816041393225
316.84,203.98,48.282160413932246
318.648,209.01,53.31216041393225
320.457,215.919,60.22116041393227
322.265,221.657,65.95916041393227
324.071,229.859,74.16116041393227
325.878,237.03,81.33216041393226
327.684,248.586,92.88816041393227
329.49,256.97,101.27216041393228
331.295,268.505,112.80716041393225
333.099,281.859,126.16116041393224
334.904,297.899,142.20116041393226
336.708,311.677,155.97916041393228
338.511,315.939,160.24116041393228
340.313,322.04,166.34216041393228
342.116,312.283,156.58516041393227
343.917,298.97,143.27216041393228
345.719,287.677,131.97916041393228
347.52,276.505,120.80716041393225
349.321,272.909,117.21116041393225
351.121,276.99,121.29216041393227
352.92,288.626,132.92816041393223
354.719,305.798,150.10016041393226
356.519,324.02,168.32216041393224
358.316,342.869,187.17116041393228
360.115,351.131,195.43316041393223
361.911,351.455,195.75716041393224
363.707,335.252,179.55416041393227
365.504,315.596,159.89816041393226
367.3,288.384,132.68616041393227
369.095,262.101,106.40316041393226
370.889,243.677,87.97916041393225
372.683,230.384,74.68616041393224
374.477,221.838,66.14016041393225
376.271,215.475,59.77716041393225
378.064,210.727,55.02916041393226
379.857,206.283,50.58516041393224
381.649,204.121,48.423160413932266
383.439,202.646,46.94816041393224
385.231,201.354,45.65616041393227
387.022,202.222,46.524160413932265
388.811,199.455,43.75716041393227
390.602,200.404,44.70616041393225
392.39,201.434,45.736160413932254
394.178,202.929,47.23116041393226
395.968,204.747,49.04916041393227
397.755,207.717,52.01916041393227
399.542,216.646,60.94816041393224
401.329,222.465,66.76716041393226
403.115,228.101,72.40316041393226
404.901,237.354,81.65616041393227
406.686,244.667,88.96916041393226
408.472,255.818,100.12016041393227
410.256,269.758,114.06016041393224
412.041,282.141,126.44316041393228
413.823,295.616,139.91816041393224
415.607,306.081,150.38316041393227
417.39,309.01,153.31216041393225
419.171,302.162,146.46416041393223
420.954,292.626,136.92816041393223
422.734,282.222,126.52416041393224
424.514,279.414,123.71616041393224
426.296,283.596,127.89816041393226
428.075,295.636,139.93816041393228
429.854,316.263,160.56516041393223
431.633,329.939,174.24116041393228
433.411,334.889,179.19116041393227
435.189,327.455,171.75716041393224
436.967,311.313,155.61516041393224
438.744,287.515,131.81716041393224
440.521,264.828,109.13016041393223
442.295,246.929,91.23116041393226
444.072,235.838,80.14016041393225
445.848,229.374,73.67616041393225
447.621,223.838,68.14016041393225
449.396,222.02,66.32216041393227
451.169,223.697,67.99916041393226
452.944,226.384,70.68616041393224
454.716,230.444,74.74616041393224
456.487,237.414,81.71616041393224
458.259,245.576,89.87816041393225
460.03,251.616,95.91816041393227
461.803,257.152,101.45416041393224
463.573,258.889,103.19116041393227
465.343,253.313,97.61516041393224
467.111,245.879,90.18116041393225
468.88,236.707,81.00916041393225
470.649,226.929,71.23116041393226
472.418,218.929,63.23116041393226
474.184,216.828,61.13016041393226
475.952,216.768,61.07016041393226
477.718,215.293,59.59516041393226
