		B-Baseline
23.2408	36.4646	-36.31652996850257
25.1249	38.4444	-34.33672996850257
27.0086	40.6263	-32.15482996850257
28.8919	41.9394	-30.84172996850257
30.7748	44.5051	-28.27602996850257
32.6573	46.7273	-26.05382996850257
34.5395	48.303	-24.47812996850257
36.4213	50.202	-22.57912996850257
38.3005	53.8788	-18.90232996850257
40.1816	60.2424	-12.538729968502565
42.0622	67.2929	-5.488229968502566
43.9425	74.1414	1.3602700314974356
45.8203	79.3939	6.612770031497433
47.6998	84.7071	11.925970031497428
49.5768	86.6061	13.824970031497429
51.4556	90.5859	17.804770031497426
53.3318	94.7677	21.986570031497436
55.2098	98.6263	25.84517003149743
57.0853	102.727	29.945870031497435
58.9605	108.202	35.42087003149743
60.8374	111.576	38.794870031497425
62.7117	114.848	42.06687003149743
64.5857	116.929	44.14787003149743
66.4594	120.04	47.25887003149744
68.3326	123.717	50.93587003149743
70.2055	124.909	52.12787003149744
72.078	125.071	52.28987003149743
73.9501	123.838	51.056870031497425
75.8219	122.727	49.945870031497435
77.6911	120.424	47.64287003149744
79.5621	121.657	48.87587003149743
81.4327	123.495	50.713870031497436
83.3009	127.414	54.63287003149743
85.1707	129.293	56.51187003149744
87.0403	128.182	55.40087003149742
88.9072	130.121	57.33987003149744
90.7739	130.303	57.52187003149743
92.6423	128.101	55.31987003149743
94.5081	125.859	53.077870031497426
96.3737	124.101	51.31987003149743
98.2409	120.404	47.62287003149743
100.106	118.545	45.76387003149743
101.97	119.556	46.77487003149743
103.834	118.424	45.64287003149744
105.698	117.455	44.67387003149743
107.561	115.636	42.85487003149743
109.424	113.818	41.03687003149743
111.286	114.242	41.460870031497436
113.149	117.394	44.61287003149744
115.008	117.919	45.13787003149743
116.87	117.03	44.24887003149743
118.731	115.434	42.65287003149743
120.591	112.566	39.784870031497434
122.45	110.606	37.824870031497426
124.31	106.081	33.299870031497434
126.167	105.05	32.26887003149743
128.024	103.354	30.57287003149743
129.883	104.525	31.743870031497437
131.739	103.374	30.592870031497426
133.595	104.95	32.168870031497434
135.453	107.273	34.49187003149743
137.308	108.242	35.460870031497436
139.163	110.04	37.25887003149744
141.018	111.313	38.531870031497434
142.872	115.838	43.056870031497425
144.725	121.03	48.24887003149743
146.579	125.051	52.26987003149743
148.432	130.646	57.86487003149742
150.282	137.01	64.22887003149742
152.135	138.808	66.02687003149742
153.986	142.667	69.88587003149743
155.838	145.172	72.39087003149743
157.687	145.253	72.47187003149742
159.538	143.374	70.59287003149743
161.386	142.081	69.29987003149742
163.236	139.96	67.17887003149744
165.084	134.667	61.88587003149743
166.931	129.879	57.09787003149742
168.78	131.556	58.77487003149744
170.627	132.444	59.66287003149742
172.473	133.172	60.39087003149743
174.318	136.364	63.582870031497436
176.164	136.465	63.683870031497435
178.009	136.646	63.86487003149742
179.854	135.293	62.51187003149744
181.698	133.414	60.63287003149742
183.542	131.03	58.24887003149743
185.385	130.343	57.56187003149742
187.226	127.576	54.794870031497425
189.069	127.596	54.814870031497435
190.912	127.677	54.89587003149744
192.752	126.788	54.00687003149743
194.593	126.909	54.12787003149744
196.433	129.313	56.53187003149742
198.274	128.788	56.00687003149744
200.112	130.182	57.40087003149742
201.95	130.586	57.804870031497444
203.79	129.455	56.673870031497444
205.628	131.475	58.693870031497426
207.465	130.222	57.44087003149744
209.302	131.111	58.32987003149742
211.138	132.04	59.25887003149742
212.974	128.444	55.66287003149742
214.81	125.939	53.157870031497424
216.645	121.98	49.198870031497435
218.48	118.909	46.12787003149744
220.314	115.636	42.85487003149743
222.146	112.222	39.440870031497425
223.98	113.131	40.34987003149743
225.814	113.131	40.34987003149743
227.645	114.788	42.00687003149743
229.477	115.273	42.49187003149743
231.308	119.091	46.309870031497425
233.14	120.485	47.70387003149743
234.969	122.909	50.12787003149744
236.798	123.919	51.13787003149743
238.627	122.525	49.74387003149744
240.458	120.606	47.824870031497426
242.286	119.374	46.59287003149743
244.114	116.545	43.76387003149743
245.941	113.838	41.056870031497425
247.768	112.222	39.440870031497425
249.595	109.96	37.178870031497425
251.421	109.737	36.955870031497426
253.245	108.667	35.88587003149743
255.07	108.505	35.72387003149743
256.896	106.182	33.40087003149743
258.718	106.242	33.460870031497436
260.543	106.667	33.88587003149743
262.367	106.222	33.440870031497425
264.189	105.192	32.410870031497424
266.01	105.859	33.077870031497426
267.833	106.505	33.72387003149743
269.654	106.343	33.561870031497435
271.474	107.414	34.63287003149743
273.296	111.374	38.59287003149743
275.116	112.869	40.08787003149743
276.935	113.636	40.85487003149743
278.754	118.606	45.824870031497426
280.572	121.596	48.814870031497435
282.39	122.848	50.06687003149743
284.208	123.354	50.57287003149743
286.023	128.303	55.52187003149743
287.84	131.273	58.49187003149743
289.657	135.798	63.01687003149743
291.471	138.929	66.14787003149743
293.287	143.192	70.41087003149744
295.103	143.131	70.34987003149743
296.916	141.293	68.51187003149744
298.729	139.152	66.37087003149742
300.543	137.939	65.15787003149742
302.355	136.95	64.16887003149742
304.167	136.748	63.96687003149742
305.979	136.99	64.20887003149744
307.792	137.091	64.30987003149744
309.602	136.081	63.29987003149742
311.413	135.091	62.30987003149744
313.223	132.465	59.683870031497435
315.032	131.475	58.693870031497426
316.84	132.889	60.10787003149744
318.648	134.747	61.965870031497445
320.457	138.384	65.60287003149742
322.265	142.242	69.46087003149742
324.071	148.465	75.68387003149743
325.878	157.152	84.37087003149742
327.684	165.495	92.71387003149744
329.49	175.394	102.61287003149744
331.295	186.525	113.74387003149744
333.099	197.879	125.09787003149742
334.904	211.616	138.83487003149745
336.708	227.232	154.45087003149743
338.511	237.475	164.69387003149743
340.313	242.566	169.78487003149743
342.116	238.929	166.14787003149743
343.917	226.848	154.06687003149744
345.719	213.596	140.81487003149743
347.52	202.303	129.52187003149743
349.321	192.162	119.38087003149744
351.121	187.596	114.81487003149743
352.92	193.899	121.11787003149743
354.719	206.424	133.64287003149744
356.519	219.394	146.61287003149744
358.316	233.758	160.97687003149744
360.115	248.808	176.02687003149742
361.911	249.798	177.01687003149743
363.707	244.586	171.80487003149744
365.504	228.707	155.92587003149742
367.3	206.909	134.12787003149742
369.095	186.04	113.25887003149742
370.889	168.748	95.96687003149742
372.683	157.091	84.30987003149744
374.477	148.929	76.14787003149743
376.271	144.444	71.66287003149742
378.064	141.151	68.36987003149744
379.857	135.111	62.32987003149742
381.649	132.566	59.784870031497434
383.439	133.071	60.28987003149743
385.231	132.101	59.31987003149743
387.022	131.616	58.834870031497445
388.811	130.242	57.46087003149742
390.602	130.404	57.62287003149743
392.39	130.263	57.48187003149744
394.178	131.98	59.19887003149742
395.968	134.02	61.23887003149744
397.755	137.212	64.43087003149742
399.542	139.798	67.01687003149743
401.329	143.758	70.97687003149744
403.115	151.616	78.83487003149745
404.901	156.687	83.90587003149744
406.686	163.576	90.79487003149742
408.472	171.495	98.71387003149744
410.256	183.818	111.03687003149744
412.041	196.162	123.38087003149744
413.823	212.323	139.54187003149744
415.607	221.03	148.24887003149743
417.39	230.707	157.92587003149742
419.171	228.02	155.23887003149744
420.954	219.798	147.01687003149743
422.734	210.465	137.68387003149743
424.514	200.99	128.20887003149744
426.296	200.889	128.10787003149744
428.075	207.697	134.91587003149743
429.854	218.727	145.94587003149744
431.633	232.505	159.72387003149743
433.411	239.818	167.03687003149744
435.189	238.646	165.86487003149742
436.967	228.646	155.86487003149742
438.744	207.212	134.43087003149742
440.521	187.677	114.89587003149742
442.295	173.313	100.53187003149742
444.072	160.626	87.84487003149744
445.848	154.0	81.21887003149743
447.621	149.535	76.75387003149743
449.396	145.414	72.63287003149742
451.169	143.758	70.97687003149744
452.944	147.253	74.47187003149742
454.716	147.172	74.39087003149743
456.487	154.303	81.52187003149743
458.259	160.97	88.18887003149743
460.03	167.01	94.22887003149742
461.803	174.323	101.54187003149744
463.573	175.657	102.87587003149744
465.343	176.848	104.06687003149744
467.111	168.404	95.62287003149743
468.88	160.222	87.44087003149744
470.649	154.061	81.27987003149744
472.418	149.172	76.39087003149743
474.184	144.121	71.33987003149744
475.952	145.293	72.51187003149744
477.718	144.202	71.42087003149743
479.485	145.111	72.32987003149742
481.25	145.96	73.17887003149744
483.017	147.091	74.30987003149744
484.781	147.212	74.43087003149742
486.545	142.667	69.88587003149743
488.308	141.636	68.85487003149743
490.072	136.929	64.14787003149743
491.835	132.424	59.64287003149744
493.597	125.838	53.056870031497425
495.359	121.172	48.39087003149743
497.121	116.747	43.96587003149743
498.883	113.111	40.329870031497435
500.644	109.111	36.329870031497435
502.403	107.091	34.309870031497425
504.163	104.485	31.70387003149743
505.921	103.01	30.228870031497436
507.681	101.03	28.248870031497432
509.439	98.303	25.52187003149743
511.198	95.9798	23.19867003149743
512.955	96.9293	24.14817003149743
514.711	94.8081	22.026970031497427
516.467	94.1414	21.360270031497436
518.223	91.7172	18.936070031497437
519.978	92.8081	20.026970031497427
521.733	91.2929	18.511770031497434
523.488	91.9798	19.19867003149743
525.243	90.4242	17.64307003149743
526.997	89.9798	17.19867003149743
528.75	90.2424	17.461270031497435
530.502	89.1111	16.329970031497425
532.255	90.101	17.31987003149743
534.006	90.0202	17.239070031497434
535.758	90.5253	17.744170031497433
537.508	91.0101	18.228970031497425
539.26	92.303	19.52187003149743
541.009	91.0707	18.289570031497433
542.758	92.2626	19.481470031497437
544.507	93.4545	20.673370031497427
546.255	94.5252	21.74407003149743
548.003	94.4242	21.64307003149743
549.751	96.2626	23.481470031497437
551.498	100.202	27.42087003149743
553.245	104.121	31.339870031497426
554.992	106.97	34.18887003149743
556.738	109.616	36.83487003149743
558.482	114.869	42.08787003149743
560.228	119.859	47.077870031497426
561.971	123.677	50.89587003149744
563.716	129.01	56.22887003149742
565.459	132.182	59.40087003149742
567.201	136.667	63.88587003149743
568.945	142.99	70.20887003149744
570.687	149.414	76.63287003149742
572.428	153.434	80.65287003149743
574.169	155.879	83.09787003149742
575.91	154.384	81.60287003149742
577.65	147.556	74.77487003149744
579.39	140.283	67.50187003149742
581.13	129.919	57.13787003149744
582.867	122.424	49.64287003149744
584.606	117.333	44.55187003149743
586.345	112.424	39.64287003149744
588.081	108.141	35.35987003149744
589.819	104.566	31.784870031497434
591.555	102.909	30.127870031497437
593.29	100.808	28.026870031497438
595.027	97.8384	25.057270031497424
596.762	96.0	23.21887003149743
598.496	93.3333	20.552170031497425
600.23	92.5859	19.804770031497426
601.964	92.0404	19.259270031497437
603.697	90.7677	17.986570031497436
605.43	89.6566	16.87547003149743
607.163	92.8485	20.067370031497433
608.895	94.1616	21.38047003149744
610.625	96.8081	24.026970031497427
612.357	98.3232	25.54207003149743
614.088	99.1111	26.329970031497425
615.817	97.9798	25.19867003149743
617.548	96.3636	23.582470031497436
619.276	91.8788	19.09767003149743
621.004	87.0101	14.228970031497425
622.732	85.5758	12.794670031497432
624.461	84.3839	11.602770031497428
626.188	81.6768	8.895670031497431
627.915	81.6162	8.835070031497438
629.641	81.6162	8.835070031497438
631.367	83.4141	10.632970031497436
633.093	83.1919	10.410770031497435
634.817	84.101	11.31987003149743
636.542	85.5353	12.754170031497438
638.266	84.9293	12.148170031497429
639.989	82.0404	9.259270031497437
641.713	84.0606	11.279470031497425
643.435	83.3536	10.572470031497431
645.158	81.8586	9.077470031497427
646.879	82.4849	9.703770031497427
648.6	81.9798	9.198670031497429
650.32	83.2121	10.430970031497438
652.04	83.2525	10.471370031497429
653.76	84.1212	11.340070031497433
655.48	85.3535	12.572370031497428
657.199	86.7677	13.986570031497436
658.917	85.7172	12.936070031497437
660.636	83.5151	10.733970031497435
662.354	82.1414	9.360270031497436
664.07	81.3333	8.552170031497425
665.787	81.1515	8.37037003149743
667.503	79.8384	7.057270031497424
669.219	78.9293	6.148170031497429
670.934	78.5051	5.72397003149743
672.65	76.5858	3.8046700314974373
674.364	77.3131	4.531970031497437
676.078	77.3939	4.612770031497433
677.791	75.7576	2.9764700314974277
679.504	76.0808	3.2996700314974277
681.216	75.5959	2.8147700314974315
682.929	75.1919	2.410770031497435
684.641	75.7172	2.9360700314974366
686.352	74.0202	1.2390700314974339
688.061	75.6768	2.8956700314974313
689.772	74.7677	1.9865700314974362
691.483	75.1313	2.350170031497427
693.191	75.9596	3.178470031497426
694.899	75.1515	2.37037003149743
696.609	73.9596	1.178470031497426
698.316	75.1919	2.410770031497435
700.023	75.1515	2.37037003149743
701.732	75.2525	2.471370031497429
703.438	75.0101	2.2289700314974255
705.144	75.0101	2.2289700314974255
706.85	74.9293	2.148170031497429
708.554	75.7778	2.9966700314974304
710.259	75.495	2.7138700314974358
711.964	76.7273	3.946170031497431
713.668	76.3636	3.5824700314974365
715.37	76.9899	4.208770031497437
717.074	77.798	5.016870031497433
718.775	76.8485	4.067370031497433
720.479	78.3636	5.5824700314974365
722.179	77.4344	4.653270031497428
723.88	76.6667	3.885570031497437
725.582	77.9192	5.138070031497435
727.282	76.303	3.5218700314974285
728.982	77.2929	4.511770031497434
730.681	78.1414	5.360270031497436
732.38	77.3333	4.552170031497425
734.076	78.1414	5.360270031497436
735.775	76.8283	4.04717003149743
737.473	78.2222	5.441070031497432
739.17	77.4748	4.693670031497433
740.866	77.9192	5.138070031497435
742.563	77.0707	4.289570031497433
744.257	77.6162	4.8350700314974375
745.954	78.1414	5.360270031497436
747.648	77.0505	4.269370031497431
749.342	77.0101	4.2289700314974255
751.035	76.5859	3.8047700314974264
752.728	77.8586	5.077470031497427
754.421	76.5859	3.8047700314974264
756.113	77.7172	4.936070031497437
757.806	77.7778	4.99667003149743
759.497	78.606	5.824870031497426
761.189	77.5353	4.754170031497438
762.878	78.7879	6.006770031497425
764.569	78.0606	5.279470031497425
766.258	79.0101	6.2289700314974255
767.948	80.1414	7.360270031497436
769.636	80.7677	7.986570031497436
771.326	79.9192	7.138070031497435
773.013	80.2828	7.501670031497426
774.7	81.394	8.612870031497437
776.387	81.5354	8.754270031497427
778.073	81.5757	8.794570031497429
779.759	80.5858	7.804670031497437
781.445	81.1919	8.410770031497435
783.13	79.3536	6.572470031497431
784.815	81.7778	8.99667003149743
786.498	81.9394	9.158270031497437
788.183	81.0909	8.309770031497436
789.867	80.9899	8.208770031497437
791.549	81.3939	8.612770031497433
793.23	80.6263	7.845170031497432
794.914	80.7879	8.006770031497425
796.595	82.9495	10.168370031497432
798.275	80.5657	7.784570031497438
799.956	82.0606	9.279470031497425
801.635	81.0505	8.26937003149743
803.315	80.6262	7.845070031497428
804.995	83.0101	10.228970031497425
806.674	80.7273	7.946170031497431
808.352	82.1818	9.400670031497427
810.029	80.6869	7.9057700314974255
811.707	81.0303	8.249170031497428
813.385	81.2323	8.451170031497426
815.06	81.3535	8.572370031497428
816.735	82.6465	9.865370031497434
818.412	82.8687	10.087570031497435
820.087	83.2323	10.451170031497426
821.761	83.2121	10.430970031497438
823.435	84.7879	12.006770031497425
825.109	86.4445	13.663370031497436
826.782	87.4142	14.633070031497425
828.455	88.7879	16.006770031497425
830.128	90.6667	17.885570031497437
831.8	91.0101	18.228970031497425
833.472	91.4545	18.673370031497427
835.142	90.0808	17.299670031497428
836.814	87.3939	14.612770031497433
838.483	86.1818	13.400670031497427
840.154	85.7172	12.936070031497437
841.822	84.5858	11.804670031497437
843.491	81.9192	9.138070031497435
845.159	82.1414	9.360270031497436
846.826	81.5354	8.754270031497427
848.493	79.9394	7.1582700314974375
850.16	80.3636	7.5824700314974365
851.827	81.8384	9.057270031497424
853.494	80.2828	7.501670031497426
855.16	81.6768	8.895670031497431
856.823	80.6263	7.845170031497432
858.489	81.394	8.612870031497437
860.154	80.4646	7.683470031497436
861.817	82.8283	10.04717003149743
