Spectrum				Normal Modes
Freq (cm-1)	Raman act	Intensity		Mode	Label	Freq (cm-1)	Raman act	Intensity	Scaling factors	Unscaled freq
8	0.0206321465906	11.505608		1	A	76.2843	0.1651	1488.928416	1.0	76.2843
16	0.0213055869018	13.614654		2	A	98.9212	0.0692	368.686439	1.0	98.9212
24	0.0221013946959	16.503427		3	A	123.8721	0.2594	874.955434	1.0	123.8721
32	0.0230794779485	20.645367		4	A	151.7846	0.0448	99.823933	1.0	151.7846
40	0.0243512689117	26.951981		5	A	188.5584	0.3231	461.493894	1.0	188.5584
48	0.0261486714737	37.377619		6	A	210.8062	0.4382	497.486031	1.0	210.8062
56	0.0290346445254	56.785572		7	A	240.5234	0.2761	238.680846	1.0	240.5234
64	0.0347196985012	100.240990		8	A	252.2252	1.0819	847.565430	1.0	252.2252
72	0.0505951672717	233.722356		9	A	280.5198	0.8397	527.375769	1.0	280.5198
80	0.126922096651	909.007662		10	A	291.5835	0.5119	296.590024	1.0	291.5835
88	0.136130770898	971.454664		11	A	307.5794	0.638	330.628034	1.0	307.5794
96	0.0681010331964	312.424837		12	A	332.3859	0.6329	278.789938	1.0	332.3859
104	0.0983604907039	407.137591		13	A	374.9527	6.5709	2245.850704	1.0	374.9527
112	0.0818369041738	281.518584		14	A	387.2999	1.5518	495.273915	1.0	387.2999
120	0.081840587324	219.476905		15	A	425.8521	2.9513	770.156740	1.0	425.8521
128	0.207207378817	622.441774		16	A	442.9243	0.5897	141.522817	1.0	442.9243
136	0.184443069877	533.419941		17	A	470.6676	2.4527	516.940696	1.0	470.6676
144	0.0775241049168	160.900836		18	A	497.5786	1.9539	365.489348	1.0	497.5786
152	0.0678625441267	107.882574		19	A	526.3726	6.8933	1142.223220	1.0	526.3726
160	0.0953240484241	154.194824		20	A	552.7037	11.2797	1681.717351	1.0	552.7037
168	0.065875233544	76.476432		21	A	609.1684	2.8893	348.569252	1.0	609.1684
176	0.0691259887675	68.369045		22	A	723.0995	10.1847	842.048115	1.0	723.0995
184	0.0996169290591	104.556135		23	A	791.5315	23.9099	1615.210408	1.0	791.5315
192	0.250994198166	313.835255		24	A	830.7643	1.773	107.409384	1.0	830.7643
200	0.283391453069	350.676877		25	A	876.1848	6.3	338.283055	1.0	876.1848
208	0.18610986673	190.717720		26	A	909.3121	1.3806	68.118576	1.0	909.3121
216	0.439610159454	464.954351		27	A	988.3672	9.8108	399.649364	1.0	988.3672
224	0.281769098998	276.316286		28	A	1021.335	11.2886	426.169833	1.0	1021.335
232	0.166660976329	132.875396		29	A	1031.1202	8.9249	329.545906	1.0	1031.1202
240	0.224021090991	168.093450		30	A	1041.8591	3.4844	125.591574	1.0	1041.8591
248	0.521049336827	410.021653		31	A	1056.0495	2.408	84.096821	1.0	1056.0495
256	0.85960768078	653.667926		32	A	1068.618	9.3044	316.080682	1.0	1068.618
264	0.754456388198	560.542708		33	A	1082.3843	18.7492	618.115098	1.0	1082.3843
272	0.322303093377	209.907051		34	A	1096.4764	16.9479	542.018749	1.0	1096.4764
280	0.411874169079	247.153278		35	A	1106.0878	15.9383	499.374743	1.0	1106.0878
288	1.05102469251	637.457707		36	A	1188.1181	4.1551	109.900253	1.0	1188.1181
296	0.747086140905	425.232521		37	A	1199.3401	7.8453	202.904256	1.0	1199.3401
304	0.53867498281	288.044308		38	A	1202.7768	7.5734	194.538670	1.0	1202.7768
312	0.683980409788	343.305134		39	A	1215.4548	10.832	271.356202	1.0	1215.4548
320	0.50289913755	240.456243		40	A	1268.7574	9.6253	217.507382	1.0	1268.7574
328	0.323048375865	136.852336		41	A	1322.0389	6.4009	130.931119	1.0	1322.0389
336	0.60010852825	249.951637		42	A	1327.8634	8.9703	181.537100	1.0	1327.8634
344	0.577711910902	232.784117		43	A	1346.2965	12.928	252.988609	1.0	1346.2965
352	0.366268836694	130.073604		44	A	1351.7961	20.2614	392.570167	1.0	1351.7961
360	0.463402695642	155.444543		45	A	1361.2623	9.2842	176.842279	1.0	1361.2623
368	0.876099991421	292.402309		46	A	1377.7318	7.061	130.592790	1.0	1377.7318
376	2.78621805466	941.511970		47	A	1381.8448	5.3916	98.991022	1.0	1381.8448
384	6.20690629084	2104.244298		48	A	1394.2012	5.5035	98.860742	1.0	1394.2012
392	2.70879599406	884.529771		49	A	1410.2205	9.2684	161.875291	1.0	1410.2205
400	1.32988002877	421.824599		50	A	1419.5037	7.2451	124.507310	1.0	1419.5037
408	0.624846226624	187.000819		51	A	1436.9705	3.141	52.371744	1.0	1436.9705
416	0.552259671501	152.733544		52	A	1445.0325	5.0312	82.734461	1.0	1445.0325
424	0.945951883099	248.077969		53	A	1454.2051	8.1913	132.604029	1.0	1454.2051
432	3.08101101121	800.227412		54	A	1486.1708	10.2255	156.823471	1.0	1486.1708
440	1.30911228426	332.594043		55	A	3036.4137	242.8156	511.840260	1.0	3036.4137
448	1.01676108394	244.358689		56	A	3039.6602	313.9952	659.637063	1.0	3039.6602
456	0.652257787468	149.466854		57	A	3042.5212	205.7358	430.915380	1.0	3042.5212
464	0.594537310442	127.126517		58	A	3048.5055	637.8391	1327.627519	1.0	3048.5055
472	1.32851290524	277.142458		59	A	3080.7167	162.5155	327.100299	1.0	3080.7167
480	2.32467423232	483.215814		60	A	3092.3976	465.38	925.392146	1.0	3092.3976
488	0.863009967457	170.112054		61	A	3138.634	143.8728	272.734342	1.0	3138.634
496	0.939318241033	174.667357		62	A	3686.4008	169.0424	186.058023	1.0	3686.4008
504	2.37638081119	438.097709		63	A	3715.9546	128.5162	137.499045	1.0	3715.9546
512	1.21592556826	214.628706		64	A	3778.7561	189.1039	190.546392	1.0	3778.7561
520	1.31722133476	219.912470		65	A	3783.7665	149.011	149.433409	1.0	3783.7665
528	3.68253851183	606.931505		66	A	3785.6272	207.2311	207.450985	1.0	3785.6272
536	5.97232192656	981.181100
544	2.40272667057	379.143268
552	3.96983124233	598.785855
560	11.549929434	1724.224462
568	3.19492845258	476.115483
576	1.17343868142	172.979337
584	0.667366015141	95.845735
592	0.510913886662	70.259622
600	0.546617420191	70.974648
608	1.04924203477	129.354111
616	3.08824208921	373.747213
624	0.981079944323	118.299789
632	0.422093785207	49.824296
640	0.281293249602	31.899383
648	0.230218998074	24.828875
656	0.210787878861	21.543050
664	0.207837175566	20.142735
672	0.217405025086	20.053353
680	0.24060256787	21.250672
688	0.283630368554	24.183195
696	0.362694254355	30.149660
704	0.522365083085	42.804179
712	0.916033171044	74.800913
720	2.32653461318	190.832770
728	9.37965973859	773.310638
736	4.12685973726	338.230634
744	1.38533776393	110.548462
752	0.847954469834	64.689242
760	0.763084973236	55.453651
768	0.908129602157	63.522605
776	1.39005551988	95.036703
784	2.9037758114	196.564662
792	10.0572092171	679.226651
800	20.636313074	1393.363421
808	4.92817371279	331.667649
816	1.94415178826	129.376875
824	1.23199213685	79.926336
832	1.545953623	96.164481
840	1.86099894335	113.619933
848	0.79245220696	47.645012
856	0.632884463451	36.686255
864	0.757140920414	42.177278
872	1.45907606104	79.071770
880	5.35994085975	287.897073
888	3.07941958637	164.863507
896	1.05868258274	55.722721
904	0.762461780056	38.791669
912	1.33018416331	65.745311
920	1.11042890022	54.189363
928	0.523353575614	24.614191
936	0.417564578875	18.788061
944	0.408153905405	17.645939
952	0.443804082342	18.565154
960	0.526665792715	21.489330
968	0.693690371451	27.860250
976	1.07794878137	43.053481
984	2.32298443536	93.232681
992	8.59344104251	347.962599
1000	5.18045905713	207.885246
1008	2.50388087747	96.941918
1016	3.27776468548	123.553447
1024	9.87840871436	370.928788
1032	11.4427896811	426.035558
1040	10.0538830559	369.415616
1048	6.93387472792	249.758649
1056	4.40468419167	154.756427
1064	5.95410256281	204.940043
1072	10.8635050104	367.714258
1080	11.0490131347	368.589784
1088	22.7928858221	750.513485
1096	14.2977048554	463.458609
1104	22.0093893605	703.522003
1112	20.7216837643	653.532514
1120	6.46910451067	204.484359
1128	2.67946185984	84.691206
1136	1.5984797871	50.139100
1144	1.16207174613	35.888123
1152	0.970274455117	29.279166
1160	0.915477745436	26.819137
1168	0.985572726355	27.918009
1176	1.26215477347	34.580896
1184	2.16639288855	57.795174
1192	6.03184018149	158.921751
1200	8.48349974777	220.339026
1208	15.4160178452	397.031127
1216	9.52469709402	241.912280
1224	9.67605453244	243.628329
1232	2.92074268152	73.586837
1240	1.5800896569	39.407545
1248	1.25973552223	30.706953
1256	1.40302263965	33.149902
1264	2.50152869781	57.425238
1272	8.6621422189	196.186435
1280	4.76332338234	107.645319
1288	1.84668992237	41.247894
1296	1.36583046125	29.749352
1304	1.45362751536	30.765182
1312	2.05421379518	42.457366
1320	4.31702393219	88.046285
1328	12.2976355486	249.828897
1336	11.3939701908	229.300450
1344	9.50637645641	187.256394
1352	25.2204460109	491.847951
1360	23.2495872684	450.263344
1368	14.9612249773	286.619720
1376	8.00007160806	151.247047
1384	13.5539614153	251.546529
1392	7.94844489884	146.410923
1400	8.80858104109	159.524446
1408	6.26410038564	111.815726
1416	12.5255714819	219.722364
1424	10.847952149	188.249124
1432	4.93419126392	85.398210
1440	5.76137497532	97.481768
1448	7.9178709669	131.725688
1456	8.99767448189	147.732505
1464	5.87494371966	96.319862
1472	2.4556654509	40.401511
1480	2.65028821037	42.479885
1488	7.8816461169	122.306580
1496	5.78054288464	89.843496
1504	1.72297177936	27.449639
1512	0.86683714537	14.195629
1520	0.563377603016	9.443173
1528	0.416573540464	7.110431
1536	0.331554588314	5.737543
1544	0.276417487219	4.832120
1552	0.237833973487	4.187671
1560	0.20934244975	3.703631
1568	0.187453505138	3.325418
1576	0.170122926505	3.020879
1584	0.156074787748	2.769832
1592	0.144471415266	2.558947
1600	0.13473978017	2.379051
1608	0.126474337167	2.223614
1616	0.119379774697	2.087850
1624	0.113235785444	1.968169
1632	0.107874569169	1.861817
1640	0.103165999728	1.766649
1648	0.0990075693885	1.680964
1656	0.0953174033098	1.603394
1664	0.0920293009659	1.532827
1672	0.089089148132	1.468351
1680	0.0864522756356	1.409206
1688	0.084081484778	1.354756
1696	0.0819455504011	1.304464
1704	0.0800180715847	1.257873
1712	0.0782765789944	1.214593
1720	0.0767018342028	1.174287
1728	0.0752772743396	1.136662
1736	0.0739885679782	1.101465
1744	0.0728232570373	1.068473
1752	0.0717704658251	1.037491
1760	0.0708206629547	1.008346
1768	0.0699654652339	0.980885
1776	0.0691974751341	0.954972
1784	0.0685101453116	0.930485
1792	0.0678976650716	0.907316
1800	0.0673548647408	0.885368
1808	0.0668771347428	0.864552
1816	0.0664603568123	0.844789
1824	0.0661008452847	0.826006
1832	0.0657952967879	0.808140
1840	0.0655407469776	0.791131
1848	0.0653345332016	0.774924
1856	0.0651742621764	0.759470
1864	0.0650577819206	0.744724
1872	0.0649831573152	0.730645
1880	0.0649486487688	0.717195
1888	0.0649526935466	0.704338
1896	0.0649938893983	0.692043
1904	0.0650709801715	0.680280
1912	0.0651828431489	0.669021
1920	0.0653284778866	0.658241
1928	0.0655069963636	0.647917
1936	0.0657176142789	0.638027
1944	0.06595964336	0.628551
1952	0.0662324845608	0.619469
1960	0.0665356220493	0.610766
1968	0.066868617894	0.602423
1976	0.0672311073747	0.594427
1984	0.0676227948514	0.586764
1992	0.0680434501333	0.579420
2000	0.0684929052992	0.572383
2008	0.0689710519264	0.565641
2016	0.0694778386903	0.559186
2024	0.0700132693032	0.553005
2032	0.0705774007636	0.547091
2040	0.0711703418922	0.541435
2048	0.0717922521345	0.536028
2056	0.0724433406105	0.530864
2064	0.0731238653984	0.525935
2072	0.0738341330376	0.521236
2080	0.0745744982415	0.516760
2088	0.0753453638112	0.512501
2096	0.0761471807423	0.508455
