 0.000000,
 1.434894,0.000000,
 2.400649,1.519616,0.000000,
 3.161859,2.495452,1.434647,0.000000,
 3.022946,2.792660,2.075120,1.000380,0.000000,
 3.796278,2.616143,1.520715,2.188039,3.142862,0.000000,
 4.778854,3.835297,2.449269,2.752391,3.632507,1.435395,0.000000,
 4.672695,3.896279,2.388542,2.225534,2.979308,1.898273,0.999936,0.000000,
 2.942548,2.575837,3.905511,5.035854,5.345706,4.465786,5.744386,6.114220,0.000000,
 4.276279,3.857363,5.003214,6.235322,6.649176,5.269852,6.466955,7.001519,1.434903,0.000000,
 4.780160,4.529759,5.805169,6.969935,7.300662,6.172809,7.409919,7.901510,1.956596,1.000500,0.000000,
 2.339051,1.520503,2.515134,3.789142,4.243973,3.017305,4.242063,4.624288,1.519839,2.491801,3.312928,0.000000,
 3.513566,2.273080,2.634321,3.802049,4.529676,2.339623,3.595903,4.193362,2.522340,3.031267,3.947046,1.434809,0.000000,
 4.095632,2.905881,2.444452,3.554895,4.426724,1.519922,2.385456,3.173744,3.819912,4.256780,5.227965,2.470518,1.435616,0.000000,
 5.484595,4.223062,3.769563,4.666989,5.614540,2.509666,3.004642,3.938597,4.749676,4.865280,5.818572,3.637902,2.312943,1.434967,0.000000,
 6.420922,5.298662,4.911707,5.936458,6.855713,3.759508,3.977764,4.968705,5.387777,5.157678,6.101298,4.433301,3.271566,2.491674,1.434719,0.000000,
 7.048616,5.977416,5.932571,7.056972,7.935923,4.949554,5.397464,6.367375,5.384531,4.767914,5.594754,4.824229,3.771611,3.524195,2.584576,1.519849,0.000000,
 6.047016,5.125417,5.367015,6.634667,7.410836,4.719198,5.410610,6.299227,4.146270,3.416864,4.253024,3.783588,3.040873,3.206197,2.844983,2.240353,1.434401,0.000000,
 5.270795,4.237452,4.456925,5.685832,6.474584,3.799536,4.621291,5.473293,3.556360,3.140893,4.065938,2.991966,2.072890,2.315691,2.118986,2.041493,1.858710,0.999724,0.000000,
 8.391223,7.402215,7.308724,8.450241,9.329714,6.310903,6.562690,7.553635,6.683960,5.894162,6.641771,6.199611,5.246291,4.905225,3.939028,2.618154,1.520166,2.540357,3.262695,0.000000,
 9.049476,8.150666,8.275956,9.489636,10.324150,7.419445,7.812423,8.786886,6.995748,5.959790,6.541400,6.805399,6.014185,5.945018,5.107570,3.895168,2.527249,3.029728,3.943875,1.434658,0.000000,
 8.737231,7.969074,8.200741,9.492492,10.267857,7.506566,7.954406,8.898322,6.632138,5.512302,6.041247,6.552921,5.957648,5.995689,5.376007,4.213357,2.884398,2.920183,3.912219,2.071299,0.999723,0.000000,
 7.703770,6.522587,5.623981,6.184532,7.157155,4.174426,3.681388,4.577822,7.356259,7.405142,8.366603,6.147815,4.914650,3.712121,2.646251,2.460845,3.717143,4.696635,4.384497,4.294945,5.719829,6.255592,0.000000,
 7.930642,6.919002,5.842158,6.382694,7.285240,4.538779,3.653247,4.450456,7.954147,8.067274,9.058235,6.635437,5.597676,4.235158,3.543024,3.251790,4.578215,5.413579,5.154699,4.967040,6.390593,6.818107,1.434353,0.000000,
 8.274966,7.259963,6.053929,6.375772,7.257158,4.743945,3.685224,4.327088,8.544415,8.778836,9.770913,7.166625,6.130471,4.742637,4.129748,4.088622,5.458007,6.283779,5.934261,5.905856,7.336562,7.792463,1.946860,1.000426,0.000000,
 7.741535,6.554993,5.969760,6.779894,7.749865,4.614896,4.512452,5.493286,6.834948,6.608445,7.526854,5.847241,4.588852,3.668449,2.374306,1.520424,2.346785,3.546045,3.470841,2.819745,4.227534,4.816395,1.520370,2.569141,3.347914,0.000000,
 8.913204,7.801978,7.257332,8.132795,9.086762,5.962616,5.765375,6.743115,7.845194,7.420901,8.298265,6.960737,5.788801,4.927431,3.712719,2.533758,2.751151,4.082150,4.330377,2.377077,3.705875,4.402574,2.523053,3.123801,3.951963,1.434936,0.000000,
