Frequency (cm^-1),Intensity
546.791585287521,3.7564403392097
802.586074853636,60.6197399139686
980.611579066588,19.3717134005099
1333.6887553338,42.7664367961777
1389.2916147806,3.58124803308137
2955.43093265787,52.093294754856
3026.2770859088,77.3213022210323
3075.33786526756,2.00563575097616
3391.54218736365,178.163634117399
3615.50814237687,2.09676056591677
4021.0625354577,6.65519154202623
