162.3940
210.4817
252.3001
497.9002
598.0366
643.1690
748.0916
793.8765
881.4875
889.5786
933.0570
949.3970
1019.8274
1029.1027
1084.0611
1156.6540
1206.0725
1269.6229
1390.2478
1424.4426
1473.6278
1593.5160
1656.9670
2995.1116
3260.2794
3270.0792
3286.6738
