 0.000000,
 1.435195,0.000000,
 2.435122,1.519301,0.000000,
 2.859628,2.395398,1.435511,0.000000,
 2.272908,2.323881,1.923774,0.999662,0.000000,
 3.757958,2.478623,1.520241,2.347123,3.151008,0.000000,
 4.959688,3.813678,2.548117,2.843567,3.821934,1.434483,0.000000,
 4.950441,4.027466,2.572961,2.543401,3.514230,2.027750,1.000323,0.000000,
 2.881523,2.414708,3.785893,4.788020,4.643416,4.201893,5.634029,6.104942,0.000000,
 4.191178,3.698528,4.901886,6.055440,5.993274,5.091910,6.472835,7.039215,1.435247,0.000000,
 4.683194,4.365497,5.690485,6.738257,6.582224,5.936359,7.336256,7.901182,1.953600,1.000020,0.000000,
 2.506418,1.519456,2.495669,3.729955,3.812323,2.849261,4.257920,4.703864,1.520720,2.413279,3.257706,0.000000,
 3.789500,2.514950,2.865636,4.151740,4.544688,2.417470,3.671009,4.356122,2.531237,2.910487,3.826441,1.435085,0.000000,
 4.265972,2.939930,2.485404,3.704510,4.360044,1.519733,2.430888,3.156220,3.832310,4.318209,5.252359,2.460145,1.435219,0.000000,
 5.601566,4.214595,3.801383,4.845710,5.589015,2.503557,2.900718,3.819858,4.722480,4.944922,5.826248,3.588603,2.228650,1.435153,0.000000,
 6.588765,5.292701,4.827389,5.967143,6.709366,3.665284,3.840001,4.640701,5.589394,5.525611,6.437781,4.467193,3.127686,2.399919,1.434749,0.000000,
 7.000556,5.756184,5.667188,6.919694,7.538977,4.659753,5.141418,5.974039,5.389339,4.951074,5.771824,4.603925,3.288870,3.219366,2.350553,1.520023,0.000000,
 6.198605,5.105574,5.323476,6.683277,7.137228,4.651289,5.472366,6.230947,4.328893,3.696115,4.522642,3.743312,2.692392,3.158868,2.875424,2.492026,1.434357,0.000000,
 5.303967,4.161422,4.463298,5.800666,6.226453,3.838813,4.812513,5.574502,3.470699,3.068731,3.956224,2.820382,1.718814,2.422814,2.393027,2.533799,1.943441,1.000625,0.000000,
 8.380516,7.194273,7.063103,8.332328,8.963708,6.074469,6.408974,7.194091,6.709465,6.077952,6.840614,5.989821,4.748781,4.633966,3.747190,2.574988,1.520340,2.415804,3.253556,0.000000,
 8.883425,7.773366,7.894671,9.213258,9.749148,7.019816,7.546797,8.356235,6.838309,5.942372,6.554100,6.416769,5.302842,5.538404,4.751263,3.803871,2.412049,2.686295,3.621022,1.435584,0.000000,
