399.199,3.81674
401.127,-0.339139
403.056,3.82205
404.984,3.82469
406.913,-0.490583
408.841,-0.633301
410.77,-0.439968
412.698,0.186885
414.627,-0.205593
416.555,-0.677242
418.484,-0.781682
420.412,-0.487092
422.341,0.846158
424.269,-0.245103
426.198,-0.276787
428.126,-0.255313
430.055,-0.686366
431.983,-0.653696
433.912,0.21878
435.84,3.8663
437.769,3.86885
439.697,-0.234666
441.626,-0.746208
443.554,-0.88803
445.483,-0.816193
447.411,-0.816947
449.34,-0.770424
451.268,-0.666745
453.197,-0.576239
455.125,-0.322195
457.054,-0.0418432
458.982,0.0762584
460.911,0.220692
462.839,3.90163
464.768,-0.341025
466.696,0.400202
468.625,3.90907
470.553,-0.596951
472.482,-0.484814
474.41,-0.143765
476.339,-0.121635
478.267,-0.32168
480.196,-0.316613
482.124,-0.678885
484.053,-0.488569
485.981,3.93112
487.91,3.93354
489.838,-0.159596
491.767,0.39273
493.695,-0.356941
495.624,-0.602924
497.552,-0.625883
499.481,-0.693308
501.409,3.95038
503.338,3.95276
505.266,3.95514
507.195,3.95752
509.123,0.0927329
511.052,-0.967164
512.98,-0.932625
514.909,0.422192
516.837,3.96932
518.766,3.97167
520.694,3.97401
522.623,-1.2164
524.551,-1.07764
526.48,3.981
528.408,-0.718622
530.337,-1.38874
532.265,-0.877905
534.194,3.99026
536.122,3.99256
538.051,3.99486
539.979,-1.28146
541.908,-1.24726
543.836,-0.165972
545.765,4.004
547.693,4.00627
549.622,-1.1742
551.55,-1.45067
553.479,-1.1307
555.407,-0.509294
557.336,4.01756
559.264,4.01981
561.193,4.02205
563.121,4.02428
565.05,0.0978277
566.978,0.404393
568.907,4.03095
570.835,4.03317
572.764,0.199517
574.692,4.03759
576.621,4.03979
578.549,4.04198
580.478,4.04417
582.406,4.04636
584.335,4.04854
586.263,0.853731
588.192,0.222456
590.12,0.0855734
592.049,-0.0127149
593.977,0.119652
595.906,0.408639
597.834,0.754825
599.763,0.400466
601.691,0.183716
603.62,0.318639
605.548,0.681485
607.477,0.499204
609.405,0.429055
611.334,0.774024
613.262,4.0807
615.191,4.08281
617.119,4.08491
619.048,0.936795
620.976,0.576479
622.905,0.370499
624.833,0.422299
626.762,0.635343
628.69,0.974993
630.619,1.0155
632.547,0.831806
634.476,0.659895
636.404,0.527293
638.333,0.52528
640.261,0.437595
642.19,0.440725
644.118,0.602644
646.047,0.557646
647.975,0.537498
649.904,0.779132
651.832,0.795129
653.761,0.477442
655.689,0.389607
657.618,0.514082
659.546,0.566234
661.474,0.526576
663.403,0.677206
665.331,0.829099
667.26,0.667437
669.188,0.660628
671.117,0.755345
673.045,0.612222
674.974,0.55218
676.903,0.57479
678.831,0.675025
680.76,0.576009
682.688,0.389625
684.617,0.455355
686.545,0.540682
688.474,0.55701
690.402,0.660237
692.331,0.690249
694.259,0.615339
696.188,0.634857
698.116,0.542119
700.044,0.546481
701.973,0.642092
703.901,0.555169
705.83,0.515966
707.758,0.573595
709.687,0.844706
711.615,0.953438
713.544,0.704009
715.472,0.567702
717.401,0.569016
719.33,0.609163
721.258,0.641082
723.187,0.795847
725.115,0.909058
727.044,0.802865
728.972,0.674093
730.901,0.656059
732.829,0.687401
734.757,0.717061
736.686,0.786129
738.614,0.868802
740.543,0.79779
742.471,0.688609
744.4,0.699462
746.328,0.761468
748.257,0.850559
750.185,0.900587
752.114,0.771774
754.042,0.790331
755.971,0.740755
757.899,0.642797
759.828,0.626797
761.756,0.648389
763.685,0.661664
765.613,0.650493
767.542,0.59717
769.47,0.573498
771.399,0.542121
773.327,0.575116
775.256,0.612671
777.184,0.612686
779.113,0.579524
781.041,0.519802
782.97,0.521944
784.898,0.594039
786.827,0.598454
788.755,0.530255
790.684,0.471009
792.612,0.471329
794.541,0.476819
796.469,0.470265
798.398,0.456504
800.326,0.441861
802.255,0.393843
804.183,0.374511
806.112,0.387436
808.04,0.406062
809.969,0.399988
811.897,0.385721
813.826,0.399841
815.754,0.37792
817.683,0.350779
819.611,0.389258
821.54,0.381327
823.468,0.322403
825.397,0.281212
827.325,0.275713
829.254,0.306815
831.182,0.329242
833.111,0.328021
835.039,0.337508
836.968,0.334533
838.896,0.330626
840.825,0.318169
842.753,0.286747
844.682,0.287346
846.61,0.300514
848.539,0.283956
850.467,0.264144
852.396,0.255382
854.324,0.249167
856.253,0.245892
858.181,0.254405
860.11,0.252441
862.038,0.234236
863.967,0.238615
865.895,0.249022
867.824,0.239838
869.752,0.243453
871.681,0.258874
873.609,0.262252
875.538,0.263985
877.466,0.27777
879.395,0.294918
881.323,0.325622
883.252,0.37002
885.18,0.438812
887.109,0.503438
889.037,0.555391
890.966,0.564849
892.894,0.557328
894.823,0.564606
896.751,0.558596
898.68,0.496965
900.608,0.426845
902.537,0.383708
904.465,0.341177
906.394,0.313447
908.322,0.291497
910.251,0.268914
912.179,0.249148
914.108,0.242469
916.036,0.250789
917.965,0.25672
919.893,0.254859
921.822,0.252015
923.75,0.248296
925.679,0.240657
927.607,0.256127
929.536,0.275356
931.464,0.269513
933.393,0.259467
935.321,0.260042
937.25,0.278187
939.178,0.283213
941.107,0.279051
943.035,0.282851
944.964,0.285761
946.892,0.288095
948.821,0.293205
950.749,0.296351
952.678,0.303239
954.606,0.305625
956.535,0.30877
958.463,0.318183
960.392,0.329888
962.32,0.360132
964.249,0.405955
966.177,0.436429
968.106,0.453377
970.034,0.488558
971.963,0.526647
973.891,0.566619
975.82,0.583076
977.748,0.586436
979.677,0.577823
981.605,0.582615
983.534,0.61208
985.462,0.672434
987.391,0.727213
989.319,0.796594
991.248,0.826568
993.176,0.836759
995.105,0.840136
997.033,0.854697
998.961,0.863785
1000.89,0.829896
1002.82,0.746981
1004.75,0.705073
1006.68,0.702864
1008.6,0.714134
1010.53,0.701418
1012.46,0.698526
1014.39,0.714344
1016.32,0.729254
1018.25,0.72754
1020.17,0.734022
1022.1,0.734233
1024.03,0.75132
1025.96,0.814533
1027.89,0.832745
1029.82,0.789054
1031.75,0.804488
1033.67,0.810308
1035.6,0.803554
1037.53,0.796286
1039.46,0.8092
1041.39,0.806682
1043.32,0.780745
1045.24,0.81181
1047.17,0.864727
1049.1,0.865173
1051.03,0.873671
1052.96,0.899377
1054.89,0.920091
1056.82,0.889979
1058.74,0.875703
1060.67,0.917321
1062.6,0.9287
1064.53,0.992922
1066.46,1.06406
1068.39,1.02674
1070.32,0.98813
1072.24,0.960929
1074.17,0.948673
1076.1,0.918242
1078.03,0.931256
1079.96,0.943742
1081.89,0.970127
1083.81,0.979699
1085.74,0.968384
1087.67,1.01963
1089.6,1.10335
1091.53,1.13776
1093.46,1.14564
1095.39,1.11612
1097.31,1.16406
1099.24,1.17307
1101.17,1.09488
1103.1,1.12006
1105.03,1.25337
1106.96,1.25349
1108.89,1.15317
1110.81,1.17763
1112.74,1.18799
1114.67,1.12018
1116.6,1.07015
1118.53,1.07164
1120.46,1.13057
1122.39,1.16884
1124.31,1.15692
1126.24,1.10607
1128.17,1.13731
1130.1,1.22271
1132.03,1.28237
1133.96,1.24701
1135.89,1.20591
1137.81,1.1433
1139.74,1.07196
1141.67,1.01283
1143.6,1.03139
1145.53,1.03493
1147.46,1.02204
1149.38,1.01376
1151.31,1.02265
1153.24,1.07278
1155.17,1.13523
1157.1,1.09018
1159.03,1.04249
1160.95,1.103
1162.88,1.19457
1164.81,1.19193
1166.74,1.17839
1168.67,1.19392
1170.6,1.20989
1172.53,1.20825
1174.45,1.18238
1176.38,1.10923
1178.31,1.00925
1180.24,0.948339
1182.17,0.897762
1184.1,0.881188
1186.03,0.890012
1187.95,0.934166
1189.88,0.978133
1191.81,0.962047
1193.74,0.939315
1195.67,0.904144
1197.6,0.927397
1199.53,0.966111
1201.45,0.97219
1203.38,0.966819
1205.31,0.980527
1207.24,0.971804
1209.17,0.979351
1211.1,0.972952
1213.03,0.981347
1214.95,0.9747
1216.88,0.947254
1218.81,0.895632
1220.74,0.87287
1222.67,0.862295
1224.6,0.841282
1226.52,0.823248
1228.45,0.794301
1230.38,0.755199
1232.31,0.744787
1234.24,0.719094
1236.17,0.696511
1238.09,0.692386
1240.02,0.700642
1241.95,0.72063
1243.88,0.752934
1245.81,0.788792
1247.74,0.830692
1249.67,0.88411
1251.59,0.929435
1253.52,0.908377
1255.45,0.8949
1257.38,0.94077
1259.31,0.994158
1261.24,0.995409
1263.17,0.992222
1265.09,1.01781
1267.02,1.03677
1268.95,1.0298
1270.88,1.03203
