613.262	0.279723
615.191	0.129833
617.119	0.088012
619.048	0.353523
620.976	0.454244
622.905	0.227316
624.833	0.203827
626.762	0.402054
628.69	0.424431
630.619	0.281909
632.547	0.212876
634.476	0.204371
636.404	0.250848
638.333	0.335693
640.261	0.381195
642.19	0.372081
644.118	0.401972
646.047	0.475239
647.975	0.528229
649.904	0.501334
651.832	0.41219
653.761	0.353467
655.689	0.314743
657.618	0.369771
659.546	0.389252
661.474	0.435705
663.403	0.504458
665.331	0.431424
667.26	0.380912
669.188	0.392411
671.117	0.378309
673.045	0.37225
674.974	0.372316
676.903	0.38064
678.831	0.340804
680.76	0.323571
682.688	0.325727
684.617	0.350548
686.545	0.373748
688.474	0.361661
690.402	0.340243
692.331	0.381248
694.259	0.415389
696.188	0.403398
698.116	0.405822
700.044	0.394234
701.973	0.370008
703.901	0.359586
705.83	0.377507
707.758	0.396866
709.687	0.407573
711.615	0.370235
713.544	0.338617
715.472	0.346283
717.401	0.383281
719.33	0.430146
721.258	0.458727
723.187	0.493153
725.115	0.466488
727.044	0.471687
728.972	0.488672
730.901	0.449289
732.829	0.440219
734.757	0.504691
736.686	0.544985
738.614	0.551692
740.543	0.546148
742.471	0.494402
744.4	0.46726
746.328	0.464038
748.257	0.458475
750.185	0.455601
752.114	0.413121
754.042	0.373547
755.971	0.389968
757.899	0.40372
759.828	0.367647
761.756	0.34622
763.685	0.333966
765.613	0.307877
767.542	0.288796
769.47	0.276299
771.399	0.268189
773.327	0.266545
775.256	0.260829
777.184	0.262484
779.113	0.262743
781.041	0.256952
782.97	0.22841
784.898	0.220532
786.827	0.210168
788.755	0.186111
790.684	0.166015
792.612	0.161374
794.541	0.152351
796.469	0.127693
798.398	0.106905
800.326	0.100466
802.255	0.0993598
804.183	0.0942386
806.112	0.08328
808.04	0.0780281
809.969	0.0746546
811.897	0.0639768
813.826	0.0575006
815.754	0.0522708
817.683	0.0515547
819.611	0.0534563
821.54	0.0470574
823.468	0.0450844
825.397	0.0375926
827.325	0.0313786
829.254	0.0392311
831.182	0.0484657
833.111	0.0617876
835.039	0.0812367
836.968	0.0913887
838.896	0.0767492
840.825	0.0563738
842.753	0.0380336
844.682	0.0161077
846.61	0.0102609
848.539	0.0105176
850.467	0.00563443
852.396	0.00194848
854.324	0.00399184
856.253	-0.000639439
858.181	-0.00129461
860.11	-0.000574231
862.038	-0.000916719
863.967	0.00160718
865.895	0.00595534
867.824	0.011349
869.752	0.0192719
871.681	0.0306171
873.609	0.0424668
875.538	0.0549568
877.466	0.0760201
879.395	0.109194
881.323	0.143663
883.252	0.184856
885.18	0.243657
887.109	0.319632
889.037	0.370449
890.966	0.377095
892.894	0.366905
894.823	0.355908
896.751	0.338617
898.68	0.28593
900.608	0.215329
902.537	0.15807
904.465	0.121588
906.394	0.100982
908.322	0.0848163
910.251	0.0739458
912.179	0.0679587
914.108	0.0634223
916.036	0.0646175
917.965	0.0657842
919.893	0.0684146
921.822	0.0716795
923.75	0.068545
925.679	0.0669832
927.607	0.072492
929.536	0.0741404
931.464	0.0716314
933.393	0.0762812
935.321	0.0821396
937.25	0.0836636
939.178	0.0893614
941.107	0.095403
943.035	0.103596
944.964	0.112093
946.892	0.117548
948.821	0.120772
950.749	0.127402
952.678	0.139802
954.606	0.147875
956.535	0.156104
958.463	0.171067
960.392	0.193636
962.32	0.220219
964.249	0.239024
966.177	0.268906
968.106	0.304022
970.034	0.34087
971.963	0.375051
973.891	0.39077
975.82	0.394856
977.748	0.406897
979.677	0.421037
981.605	0.444743
983.534	0.487765
985.462	0.54339
987.391	0.608087
989.319	0.662742
991.248	0.678985
993.176	0.679737
995.105	0.689213
997.033	0.67802
998.962	0.646435
1000.89	0.606967
1002.82	0.565194
1004.75	0.539595
1006.68	0.532768
1008.6	0.532666
1010.53	0.543218
1012.46	0.559858
1014.39	0.573225
1016.32	0.588033
1018.25	0.59966
1020.17	0.606986
1022.1	0.60819
1024.03	0.616626
1025.96	0.633946
1027.89	0.659165
1029.82	0.669391
1031.75	0.662257
1033.68	0.656179
1035.6	0.672979
1037.53	0.694128
1039.46	0.702697
1041.39	0.72068
1043.32	0.743559
1045.24	0.75565
1047.17	0.76814
1049.1	0.783403
1051.03	0.792539
1052.96	0.800508
