 0.000000,
 1.434682,0.000000,
 2.483259,1.519166,0.000000,
 3.001881,2.509838,1.435032,0.000000,
 2.449305,2.471387,1.896732,0.999769,0.000000,
 3.852275,2.574708,1.520793,2.395355,3.205990,0.000000,
 4.974545,3.857553,2.491705,2.768484,3.715628,1.434852,0.000000,
 5.247001,4.216341,2.836136,2.611664,3.601451,2.042397,0.999766,0.000000,
 3.087238,2.586457,3.877568,5.071433,5.030996,4.297414,5.708593,6.280298,0.000000,
 4.292103,3.795107,4.875943,6.199429,6.221964,5.073797,6.402798,7.115309,1.434229,0.000000,
 4.736020,4.450795,5.675277,6.931517,6.859680,5.976573,7.336724,8.009419,1.915351,0.999954,0.000000,
 2.456743,1.520744,2.480816,3.804552,3.899264,2.922457,4.289488,4.908201,1.519754,2.400478,3.204950,0.000000,
 3.696518,2.421608,2.719973,4.082031,4.500949,2.333629,3.629890,4.352947,2.409809,2.852336,3.789416,1.435077,0.000000,
 4.265911,2.973199,2.458836,3.711597,4.349981,1.520551,2.444387,3.321557,3.766815,4.138384,5.116165,2.486588,1.434852,0.000000,
 5.623455,4.263434,3.741810,4.827714,5.586342,2.436966,2.890286,3.714075,4.677545,4.824097,5.783703,3.665308,2.303365,1.434822,0.000000,
 6.661008,5.398694,4.842048,5.954821,6.690018,3.636129,3.789101,4.684817,5.555980,5.373131,6.331316,4.607465,3.326807,2.453343,1.435921,0.000000,
 7.114962,5.931803,5.721435,6.991754,7.612707,4.710244,5.149016,6.063022,5.403988,4.846441,5.712958,4.806789,3.614911,3.289228,2.478067,1.519799,0.000000,
 6.316428,5.272134,5.396115,6.783950,7.246526,4.705094,5.478367,6.404949,4.284913,3.523856,4.355465,3.932835,3.006010,3.197302,2.931489,2.530275,1.435547,0.000000,
 5.613103,4.526351,4.816404,6.208485,6.642237,4.191272,5.161866,6.025692,3.421585,2.807009,3.676216,3.167941,2.217737,2.769476,2.676703,2.794796,2.078016,0.999725,0.000000,
 8.280906,7.198284,6.918961,8.173272,8.774173,5.967307,6.220712,7.162147,6.624902,5.883915,6.689672,6.042670,4.985260,4.557314,3.825967,2.546395,1.519961,2.390432,3.313124,0.000000,
 8.777615,7.779913,7.752721,9.092973,9.607623,6.930861,7.385496,8.334175,6.730293,5.735460,6.384925,6.453057,5.530641,5.441488,4.819846,3.742513,2.350826,2.554589,3.488114,1.434972,0.000000,
 7.976632,7.060102,7.153456,8.536022,8.973630,6.485372,7.082885,8.047194,5.892770,4.842074,5.481410,5.679057,4.900500,4.967105,4.581621,3.690806,2.283125,1.924849,2.847450,1.840114,1.000037,0.000000,
 8.258536,6.954518,5.995634,6.673475,7.586200,4.569928,3.951522,4.525435,7.674277,7.714268,8.676604,6.574018,5.286878,4.116733,3.007111,2.476161,3.714727,4.963246,5.193414,4.202774,5.552265,5.816089,0.000000,
 8.390933,7.212381,6.053662,6.579756,7.470157,4.790003,3.859117,4.395224,8.246486,8.342638,9.334517,6.983966,5.865618,4.518584,3.778029,3.224881,4.542159,5.691472,5.984242,4.808009,6.236220,6.449774,1.434704,0.000000,
 8.243131,7.092274,5.816126,6.133870,7.054005,4.586727,3.440757,3.785887,8.406422,8.666320,9.659815,7.076101,6.028992,4.642524,4.053795,3.830779,5.262494,6.315099,6.482937,5.690843,7.111773,7.254925,2.020754,1.000877,0.000000,
 8.037258,6.719837,6.047015,6.995372,7.826401,4.676483,4.506730,5.251421,6.927190,6.736949,7.661354,6.026551,4.674108,3.772452,2.491686,1.519558,2.334081,3.688324,4.030319,2.868240,4.127106,4.423987,1.519730,2.671217,3.414597,0.000000,
 9.132740,7.880697,7.237873,8.232818,9.027421,5.954008,5.743685,6.522921,7.886761,7.482838,8.372199,7.055950,5.766960,4.921153,3.763828,2.484295,2.673027,4.092067,4.706865,2.378089,3.605321,4.170010,2.402665,3.172615,4.110197,1.434820,0.000000,
 9.416592,8.226450,7.809281,8.955668,9.664285,6.651818,6.690843,7.546034,7.796032,7.144232,7.948572,7.178869,5.964434,5.393219,4.343472,3.015942,2.400614,3.629199,4.415523,1.520047,2.373644,3.137023,3.765395,4.516089,5.462925,2.495669,1.434624,0.000000,
 10.591850,9.460970,8.979615,10.096836,10.796160,7.863251,7.774016,8.627409,9.054143,8.326235,9.105782,8.414492,7.267628,6.626925,5.655010,4.261152,3.714437,4.817213,5.691839,2.463995,3.007246,3.887544,4.639700,5.112063,6.108102,3.653743,2.288851,1.435400,0.000000,
 0.960000,1.974363,2.947571,3.089722,2.410541,4.304247,5.381918,5.491877,3.623294,4.942576,5.289255,3.184067,4.339972,4.927453,6.224024,7.363049,7.869238,7.103868,6.341170,9.098036,9.604728,8.819195,8.829488,8.985169,8.760230,8.679144,9.842170,10.178825,11.391435,0.000000,
 11.291347,10.107359,9.569375,10.627732,11.377260,8.365214,8.183925,8.977903,9.766570,9.087600,9.870500,9.113503,7.898333,7.211501,6.124763,4.778156,4.369867,5.569487,6.385256,3.290050,3.829422,4.744618,4.721887,5.237822,6.215363,0.000000,2.483164,1.975001,0.960000,12.059244,
